Survey_Round,CID,Community,Src_ID,Src_CV,Src_CV_y,Src_Near_DistKM,Src_HHLAI,Src_HHNFI,Src_Lease_5y,FID,P_ID,D_ID,T_ID,UC_ID,M_ID
1,107162627,3,8,0,,5.0,0.0,0.0,,1071626273.0,1,7,16,26,27
1,107162627,3,9,0,,7.0,0.0,0.0,,1071626273.0,1,7,16,26,27
1,107162627,3,10,0,,10.0,0.0,0.0,,1071626273.0,1,7,16,26,27
1,107172728,4,1,0,,28.0,1.0,0.0,3.0,1071727284.0,1,7,17,27,28
1,107172728,4,2,0,,28.0,1.0,1.0,3.0,1071727284.0,1,7,17,27,28
1,107172728,4,3,0,,28.0,0.0,0.0,,1071727284.0,1,7,17,27,28
1,107172728,4,4,0,,28.0,0.0,0.0,,1071727284.0,1,7,17,27,28
1,107172728,4,5,0,,7.0,0.0,0.0,,1071727284.0,1,7,17,27,28
1,107172728,4,6,0,,7.0,0.0,0.0,,1071727284.0,1,7,17,27,28
1,107172728,4,7,0,,7.0,0.0,0.0,,1071727284.0,1,7,17,27,28
1,107172728,4,8,0,,7.0,0.0,0.0,,1071727284.0,1,7,17,27,28
1,107172728,4,9,0,,60.0,0.0,0.0,,1071727284.0,1,7,17,27,28
1,107172728,4,10,0,,7.0,0.0,0.0,,1071727284.0,1,7,17,27,28
1,104091516,4,1,0,,14.0,1.0,0.0,1.0,1080915164.0,1,4,9,15,16
1,104091516,4,2,1,1999.0,,0.0,0.0,,1080915164.0,1,4,9,15,16
1,104091516,4,3,1,1999.0,,1.0,1.0,1.0,1080915164.0,1,4,9,15,16
1,104091516,4,4,1,2000.0,,1.0,1.0,1.0,1080915164.0,1,4,9,15,16
1,104091516,4,5,0,,14.0,1.0,1.0,1.0,1080915164.0,1,4,9,15,16
1,104091516,4,6,1,1999.0,,1.0,1.0,2.0,1080915164.0,1,4,9,15,16
1,104091516,4,7,0,,14.0,1.0,1.0,2.0,1080915164.0,1,4,9,15,16
1,104091516,4,8,1,1999.0,,0.0,0.0,,1080915164.0,1,4,9,15,16
1,104091516,4,9,0,,10.0,0.0,0.0,,1080915164.0,1,4,9,15,16
1,104091516,4,10,1,1999.0,,1.0,0.0,1.0,1080915164.0,1,4,9,15,16
1,108182829,1,1,0,,16.0,1.0,0.0,3.0,1081828291.0,1,8,18,28,29
1,108182829,1,2,0,,16.0,1.0,0.0,2.0,1081828291.0,1,8,18,28,29
1,108182829,1,3,0,,16.0,0.0,0.0,,1081828291.0,1,8,18,28,29
1,108182829,1,4,0,,16.0,1.0,0.0,2.0,1081828291.0,1,8,18,28,29
1,108182829,1,5,0,,16.0,0.0,0.0,,1081828291.0,1,8,18,28,29
1,108182829,1,6,0,,16.0,0.0,0.0,,1081828291.0,1,8,18,28,29
1,108182829,1,7,0,,16.0,0.0,0.0,,1081828291.0,1,8,18,28,29
1,108182829,1,8,0,,16.0,0.0,0.0,,1081828291.0,1,8,18,28,29
1,108182829,1,9,0,,16.0,0.0,0.0,,1081828291.0,1,8,18,28,29
1,108182829,1,10,0,,16.0,0.0,0.0,,1081828291.0,1,8,18,28,29
1,108192930,2,1,0,,22.0,1.0,0.0,3.0,1081929302.0,1,8,19,29,30
1,108192930,2,2,0,,22.0,1.0,0.0,3.0,1081929302.0,1,8,19,29,30
1,108192930,2,3,0,,22.0,0.0,0.0,,1081929302.0,1,8,19,29,30
1,108192930,2,4,0,,22.0,1.0,0.0,1.0,1081929302.0,1,8,19,29,30
1,108192930,2,5,0,,22.0,1.0,0.0,1.0,1081929302.0,1,8,19,29,30
1,108192930,2,6,0,,20.0,0.0,0.0,,1081929302.0,1,8,19,29,30
1,108192930,2,7,0,,22.0,0.0,0.0,,1081929302.0,1,8,19,29,30
1,108192930,2,8,0,,22.0,1.0,0.0,3.0,1081929302.0,1,8,19,29,30
1,108192930,2,9,0,,22.0,0.0,0.0,,1081929302.0,1,8,19,29,30
1,108192930,2,10,0,,22.0,1.0,0.0,1.0,1081929302.0,1,8,19,29,30
1,108203031,3,1,0,,18.0,1.0,0.0,3.0,1082030313.0,1,8,20,30,31
1,108203031,3,2,0,,18.0,0.0,0.0,,1082030313.0,1,8,20,30,31
1,108203031,3,3,0,,18.0,0.0,0.0,,1082030313.0,1,8,20,30,31
1,108203031,3,4,1,2007.0,,1.0,1.0,3.0,1082030313.0,1,8,20,30,31
1,108203031,3,5,0,,18.0,0.0,0.0,,1082030313.0,1,8,20,30,31
1,108203031,3,6,0,,18.0,0.0,0.0,,1082030313.0,1,8,20,30,31
1,108203031,3,7,0,,18.0,0.0,0.0,,1082030313.0,1,8,20,30,31
1,108203031,3,8,0,,18.0,0.0,0.0,,1082030313.0,1,8,20,30,31
1,108203031,3,9,0,,18.0,0.0,0.0,,1082030313.0,1,8,20,30,31
1,108203031,3,10,0,,18.0,0.0,0.0,,1082030313.0,1,8,20,30,31
1,108213132,4,1,0,,3.0,1.0,0.0,3.0,1082131324.0,1,8,21,31,32
1,108213132,4,2,0,,3.0,1.0,0.0,3.0,1082131324.0,1,8,21,31,32
1,108213132,4,3,0,,3.0,0.0,0.0,,1082131324.0,1,8,21,31,32
1,108213132,4,4,0,,3.0,0.0,0.0,,1082131324.0,1,8,21,31,32
1,108213132,4,5,0,,3.0,1.0,0.0,1.0,1082131324.0,1,8,21,31,32
1,108213132,4,6,0,,3.0,0.0,0.0,,1082131324.0,1,8,21,31,32
1,108213132,4,7,0,,3.0,0.0,0.0,,1082131324.0,1,8,21,31,32
1,108213132,4,8,0,,3.0,0.0,0.0,,1082131324.0,1,8,21,31,32
1,108213132,4,9,0,,3.0,0.0,0.0,,1082131324.0,1,8,21,31,32
1,108213132,4,10,0,,3.0,1.0,0.0,2.0,1082131324.0,1,8,21,31,32
1,109223334,2,1,1,1999.0,,1.0,0.0,1.0,1092233342.0,1,9,22,33,34
1,109223334,2,2,0,,3.0,0.0,0.0,,1092233342.0,1,9,22,33,34
1,109223334,2,3,1,1999.0,,1.0,0.0,1.0,1092233342.0,1,9,22,33,34
1,109223334,2,4,0,,,0.0,0.0,,1092233342.0,1,9,22,33,34
1,109223334,2,5,1,1999.0,,1.0,1.0,1.0,1092233342.0,1,9,22,33,34
1,109223334,2,6,1,1999.0,,1.0,1.0,1.0,1092233342.0,1,9,22,33,34
1,109223334,2,7,0,,,0.0,0.0,,1092233342.0,1,9,22,33,34
1,109223334,2,8,1,1999.0,,1.0,1.0,1.0,1092233342.0,1,9,22,33,34
1,109223334,2,9,1,1999.0,,1.0,0.0,1.0,1092233342.0,1,9,22,33,34
1,109223334,2,10,1,1999.0,,1.0,0.0,1.0,1092233342.0,1,9,22,33,34
1,109233435,3,1,0,,,,,,1092334353.0,1,9,23,34,35
1,109233435,3,2,0,,,,,,1092334353.0,1,9,23,34,35
1,109233435,3,3,0,,,,,,1092334353.0,1,9,23,34,35
1,109233435,3,4,0,,,,,,1092334353.0,1,9,23,34,35
1,109233435,3,5,0,,,,,,1092334353.0,1,9,23,34,35
1,109233435,3,6,0,,,,,,1092334353.0,1,9,23,34,35
1,109233435,3,7,0,,,,,,1092334353.0,1,9,23,34,35
1,109233435,3,8,0,,,,,,1092334353.0,1,9,23,34,35
1,109233435,3,9,0,,,,,,1092334353.0,1,9,23,34,35
1,109233435,3,10,0,,,,,,1092334353.0,1,9,23,34,35
1,109233536,4,1,0,,20.0,1.0,0.0,2.0,1092335364.0,1,9,23,35,36
1,109233536,4,2,0,,20.0,1.0,0.0,2.0,1092335364.0,1,9,23,35,36
1,109233536,4,3,0,,20.0,0.0,0.0,,1092335364.0,1,9,23,35,36
1,109233536,4,4,0,,20.0,0.0,0.0,,1092335364.0,1,9,23,35,36
1,109233536,4,5,0,,20.0,1.0,0.0,3.0,1092335364.0,1,9,23,35,36
1,109233536,4,6,1,1999.0,,1.0,1.0,3.0,1092335364.0,1,9,23,35,36
1,109233536,4,7,0,,20.0,0.0,0.0,,1092335364.0,1,9,23,35,36
1,109233536,4,8,1,1999.0,,0.0,1.0,3.0,1092335364.0,1,9,23,35,36
1,109233536,4,9,0,,30.0,0.0,0.0,,1092335364.0,1,9,23,35,36
1,109233536,4,10,0,,20.0,0.0,0.0,,1092335364.0,1,9,23,35,36
1,110243637,1,1,0,,25.0,1.0,1.0,1.0,1102436371.0,1,10,24,36,37
1,110243637,1,2,0,,15.0,1.0,1.0,1.0,1102436371.0,1,10,24,36,37
1,110243637,1,3,0,,,,,,1102436371.0,1,10,24,36,37
1,110243637,1,4,1,2007.0,,1.0,0.0,1.0,1102436371.0,1,10,24,36,37
1,110243637,1,5,0,,3.0,,,,1102436371.0,1,10,24,36,37
1,110243637,1,6,1,1999.0,,1.0,1.0,2.0,1102436371.0,1,10,24,36,37
1,110243637,1,7,0,,,,,,1102436371.0,1,10,24,36,37
1,110243637,1,8,1,1999.0,,1.0,1.0,2.0,1102436371.0,1,10,24,36,37
1,110243637,1,9,0,,14.0,1.0,0.0,1.0,1102436371.0,1,10,24,36,37
1,110243637,1,10,1,1999.0,,1.0,0.0,3.0,1102436371.0,1,10,24,36,37
1,110243738,2,1,0,,13.0,1.0,0.0,3.0,1102437382.0,1,10,24,37,38
1,110243738,2,2,0,,13.0,1.0,1.0,3.0,1102437382.0,1,10,24,37,38
1,110243738,2,3,0,,13.0,1.0,1.0,2.0,1102437382.0,1,10,24,37,38
1,110243738,2,4,0,,13.0,1.0,0.0,2.0,1102437382.0,1,10,24,37,38
1,110243738,2,5,0,,13.0,1.0,0.0,2.0,1102437382.0,1,10,24,37,38
1,110243738,2,6,0,,12.0,1.0,1.0,3.0,1102437382.0,1,10,24,37,38
1,110243738,2,7,0,,,,,,1102437382.0,1,10,24,37,38
1,110243738,2,8,0,,,,,,1102437382.0,1,10,24,37,38
1,110243738,2,9,0,,,,,,1102437382.0,1,10,24,37,38
1,110243738,2,10,0,,,,,,1102437382.0,1,10,24,37,38
1,110243839,3,1,0,,23.0,1.0,0.0,1.0,1102438393.0,1,10,24,38,39
1,110243839,3,2,0,,23.0,0.0,1.0,,1102438393.0,1,10,24,38,39
1,110243839,3,3,0,,23.0,0.0,0.0,,1102438393.0,1,10,24,38,39
1,110243839,3,4,0,,23.0,0.0,0.0,,1102438393.0,1,10,24,38,39
1,110243839,3,5,1,2007.0,0.75,1.0,0.0,3.0,1102438393.0,1,10,24,38,39
1,110243839,3,6,0,,7.0,1.0,1.0,3.0,1102438393.0,1,10,24,38,39
1,110243839,3,7,0,,,,,,1102438393.0,1,10,24,38,39
1,110243839,3,8,1,1999.0,,0.0,1.0,2.0,1102438393.0,1,10,24,38,39
1,110243839,3,9,0,,23.0,1.0,1.0,2.0,1102438393.0,1,10,24,38,39
1,110243839,3,10,1,1999.0,,1.0,1.0,2.0,1102438393.0,1,10,24,38,39
1,110253940,4,1,0,,20.0,1.0,0.0,1.0,1102539404.0,1,10,25,39,40
1,110253940,4,2,0,,14.0,0.0,0.0,,1102539404.0,1,10,25,39,40
1,110253940,4,3,0,,14.0,0.0,0.0,,1102539404.0,1,10,25,39,40
1,110253940,4,4,0,,14.0,0.0,0.0,,1102539404.0,1,10,25,39,40
1,110253940,4,5,0,,14.0,1.0,0.0,1.0,1102539404.0,1,10,25,39,40
1,110253940,4,6,1,1999.0,,1.0,1.0,3.0,1102539404.0,1,10,25,39,40
1,110253940,4,7,0,,4.0,1.0,1.0,1.0,1102539404.0,1,10,25,39,40
1,110253940,4,8,1,1999.0,,0.0,1.0,3.0,1102539404.0,1,10,25,39,40
1,110253940,4,9,0,,0.0,0.0,0.0,,1102539404.0,1,10,25,39,40
1,110253940,4,10,0,,0.0,0.0,0.0,,1102539404.0,1,10,25,39,40
1,111264041,1,1,0,,26.0,1.0,0.0,3.0,1112640411.0,1,11,26,40,41
1,111264041,1,2,1,1999.0,,1.0,1.0,1.0,1112640411.0,1,11,26,40,41
1,111264041,1,3,1,1999.0,,0.0,0.0,,1112640411.0,1,11,26,40,41
1,111264041,1,4,0,,26.0,0.0,0.0,,1112640411.0,1,11,26,40,41
1,111264041,1,5,0,,4.0,1.0,0.0,2.0,1112640411.0,1,11,26,40,41
1,111264041,1,6,0,,26.0,0.0,0.0,,1112640411.0,1,11,26,40,41
1,111264041,1,7,0,,26.0,0.0,0.0,,1112640411.0,1,11,26,40,41
1,111264041,1,8,1,1999.0,,0.0,1.0,2.0,1112640411.0,1,11,26,40,41
1,111264041,1,9,1,1999.0,,0.0,1.0,2.0,1112640411.0,1,11,26,40,41
1,111264041,1,10,1,1999.0,,1.0,0.0,2.0,1112640411.0,1,11,26,40,41
1,111274142,2,1,0,,20.0,1.0,0.0,3.0,1112741422.0,1,11,27,41,42
1,111274142,2,2,0,,20.0,1.0,1.0,1.0,1112741422.0,1,11,27,41,42
1,111274142,2,3,0,,20.0,0.0,0.0,,1112741422.0,1,11,27,41,42
1,111274142,2,4,0,,20.0,0.0,0.0,,1112741422.0,1,11,27,41,42
1,111274142,2,5,0,,20.0,0.0,0.0,,1112741422.0,1,11,27,41,42
1,111274142,2,6,0,,20.0,0.0,0.0,,1112741422.0,1,11,27,41,42
1,111274142,2,7,0,,20.0,0.0,0.0,,1112741422.0,1,11,27,41,42
1,111274142,2,8,0,,20.0,0.0,0.0,,1112741422.0,1,11,27,41,42
1,111274142,2,9,0,,20.0,0.0,0.0,,1112741422.0,1,11,27,41,42
1,111274142,2,10,0,,20.0,0.0,0.0,,1112741422.0,1,11,27,41,42
1,111274243,3,1,0,,21.0,1.0,0.0,1.0,1112742433.0,1,11,27,42,43
1,111274243,3,2,0,,21.0,1.0,1.0,1.0,1112742433.0,1,11,27,42,43
1,111274243,3,3,0,,21.0,0.0,0.0,,1112742433.0,1,11,27,42,43
1,111274243,3,4,0,,21.0,0.0,0.0,,1112742433.0,1,11,27,42,43
1,111274243,3,5,0,,21.0,1.0,0.0,2.0,1112742433.0,1,11,27,42,43
1,111274243,3,6,0,,10.0,0.0,0.0,,1112742433.0,1,11,27,42,43
1,111274243,3,7,0,,10.0,0.0,0.0,,1112742433.0,1,11,27,42,43
1,111274243,3,8,0,,1.0,0.0,0.0,,1112742433.0,1,11,27,42,43
1,111274243,3,9,0,,8.0,0.0,0.0,,1112742433.0,1,11,27,42,43
1,111274243,3,10,0,,8.0,0.0,0.0,,1112742433.0,1,11,27,42,43
1,111284344,4,1,0,,8.0,1.0,0.0,1.0,1112843444.0,1,11,28,43,44
1,111284344,4,2,0,,8.0,1.0,1.0,1.0,1112843444.0,1,11,28,43,44
1,111284344,4,3,0,,8.0,0.0,0.0,,1112843444.0,1,11,28,43,44
1,111284344,4,4,0,,8.0,0.0,0.0,,1112843444.0,1,11,28,43,44
1,111284344,4,5,0,,8.0,0.0,0.0,,1112843444.0,1,11,28,43,44
1,111284344,4,6,0,,8.0,0.0,0.0,,1112843444.0,1,11,28,43,44
1,111284344,4,7,0,,8.0,0.0,0.0,,1112843444.0,1,11,28,43,44
1,111284344,4,8,0,,8.0,0.0,0.0,,1112843444.0,1,11,28,43,44
1,111284344,4,9,0,,8.0,0.0,0.0,,1112843444.0,1,11,28,43,44
1,111284344,4,10,0,,8.0,0.0,0.0,,1112843444.0,1,11,28,43,44
1,112294445,1,1,0,,20.0,1.0,0.0,2.0,1122944451.0,1,12,29,44,45
1,112294445,1,2,0,,3.5,1.0,1.0,2.0,1122944451.0,1,12,29,44,45
1,112294445,1,3,0,,3.5,0.0,0.0,,1122944451.0,1,12,29,44,45
1,112294445,1,4,0,,45.0,0.0,0.0,,1122944451.0,1,12,29,44,45
1,112294445,1,5,0,,3.5,1.0,1.0,2.0,1122944451.0,1,12,29,44,45
1,112294445,1,6,1,1999.0,,1.0,1.0,3.0,1122944451.0,1,12,29,44,45
1,112294445,1,7,0,,3.5,1.0,1.0,3.0,1122944451.0,1,12,29,44,45
1,112294445,1,8,0,,1.0,0.0,0.0,,1122944451.0,1,12,29,44,45
1,112294445,1,9,0,,3.5,0.0,0.0,,1122944451.0,1,12,29,44,45
1,112294445,1,10,0,,3.5,1.0,1.0,2.0,1122944451.0,1,12,29,44,45
1,112304546,2,1,0,,3.0,1.0,0.0,2.0,1123045462.0,1,12,30,45,46
1,112304546,2,2,0,,3.0,1.0,1.0,2.0,1123045462.0,1,12,30,45,46
1,112304546,2,3,0,,3.0,0.0,0.0,,1123045462.0,1,12,30,45,46
1,112304546,2,4,0,,3.0,0.0,0.0,,1123045462.0,1,12,30,45,46
1,112304546,2,5,0,,3.0,1.0,0.0,3.0,1123045462.0,1,12,30,45,46
1,112304546,2,6,1,1999.0,,1.0,1.0,3.0,1123045462.0,1,12,30,45,46
1,112304546,2,7,0,,3.0,1.0,1.0,3.0,1123045462.0,1,12,30,45,46
1,112304546,2,8,1,1999.0,,1.0,1.0,3.0,1123045462.0,1,12,30,45,46
1,112304546,2,9,0,,3.0,0.0,0.0,,1123045462.0,1,12,30,45,46
1,112304546,2,10,0,,3.0,1.0,0.0,2.0,1123045462.0,1,12,30,45,46
1,112304647,3,1,0,,16.0,1.0,0.0,2.0,1123046473.0,1,12,30,46,47
1,112304647,3,2,0,,4.0,1.0,0.0,3.0,1123046473.0,1,12,30,46,47
1,112304647,3,3,0,,12.0,0.0,0.0,,1123046473.0,1,12,30,46,47
1,112304647,3,4,0,,16.0,0.0,0.0,,1123046473.0,1,12,30,46,47
1,112304647,3,5,0,,16.0,0.0,0.0,,1123046473.0,1,12,30,46,47
1,112304647,3,6,1,1999.0,,1.0,1.0,2.0,1123046473.0,1,12,30,46,47
1,112304647,3,7,0,,16.0,0.0,0.0,,1123046473.0,1,12,30,46,47
1,112304647,3,8,1,2006.0,5.0,0.0,1.0,3.0,1123046473.0,1,12,30,46,47
1,112304647,3,9,0,,16.0,0.0,0.0,,1123046473.0,1,12,30,46,47
1,112304647,3,10,0,,4.0,0.0,0.0,,1123046473.0,1,12,30,46,47
1,112314748,4,1,0,,10.0,1.0,0.0,2.0,1123147484.0,1,12,31,47,48
1,112314748,4,2,0,,1.0,1.0,1.0,2.0,1123147484.0,1,12,31,47,48
1,112314748,4,3,0,,20.0,0.0,0.0,,1123147484.0,1,12,31,47,48
1,112314748,4,4,0,,10.0,0.0,1.0,2.0,1123147484.0,1,12,31,47,48
1,112314748,4,5,0,,1.0,1.0,0.0,3.0,1123147484.0,1,12,31,47,48
1,112314748,4,6,1,1999.0,,1.0,1.0,3.0,1123147484.0,1,12,31,47,48
1,112314748,4,7,0,,1.0,1.0,1.0,3.0,1123147484.0,1,12,31,47,48
1,112314748,4,8,1,1999.0,,1.0,1.0,3.0,1123147484.0,1,12,31,47,48
1,112314748,4,9,0,,5.0,0.0,0.0,,1123147484.0,1,12,31,47,48
1,112314748,4,10,0,,1.0,1.0,0.0,3.0,1123147484.0,1,12,31,47,48
1,213324849,1,1,0,,25.0,1.0,0.0,2.0,2133248491.0,2,13,32,48,49
1,213324849,1,2,0,,25.0,1.0,1.0,2.0,2133248491.0,2,13,32,48,49
1,213324849,1,3,0,,6.0,0.0,0.0,,2133248491.0,2,13,32,48,49
1,213324849,1,4,0,,25.0,0.0,0.0,,2133248491.0,2,13,32,48,49
1,213324849,1,5,0,,6.0,1.0,0.0,2.0,2133248491.0,2,13,32,48,49
1,213324849,1,6,0,,6.0,1.0,0.0,2.0,2133248491.0,2,13,32,48,49
1,213324849,1,7,0,,6.0,1.0,0.0,2.0,2133248491.0,2,13,32,48,49
1,213324849,1,8,1,1999.0,,0.0,0.0,,2133248491.0,2,13,32,48,49
1,213324849,1,9,0,,6.0,1.0,0.0,2.0,2133248491.0,2,13,32,48,49
1,213324849,1,10,0,,6.0,0.0,0.0,,2133248491.0,2,13,32,48,49
1,213324950,2,1,0,,9.0,1.0,0.0,2.0,2133249502.0,2,13,32,49,50
1,213324950,2,2,0,,7.0,1.0,1.0,2.0,2133249502.0,2,13,32,49,50
1,213324950,2,3,0,,7.0,0.0,0.0,,2133249502.0,2,13,32,49,50
1,213324950,2,4,0,,7.0,0.0,0.0,,2133249502.0,2,13,32,49,50
1,213324950,2,5,0,,7.0,1.0,0.0,3.0,2133249502.0,2,13,32,49,50
1,213324950,2,6,0,,7.0,1.0,0.0,3.0,2133249502.0,2,13,32,49,50
1,213324950,2,7,0,,7.0,1.0,0.0,3.0,2133249502.0,2,13,32,49,50
1,213324950,2,8,0,,7.0,0.0,0.0,,2133249502.0,2,13,32,49,50
1,213324950,2,9,0,,7.0,0.0,0.0,,2133249502.0,2,13,32,49,50
1,213324950,2,10,0,,7.0,0.0,0.0,,2133249502.0,2,13,32,49,50
1,213324952,3,1,0,,16.0,1.0,0.0,2.0,2133249523.0,2,13,32,49,52
1,213324952,3,2,0,,10.0,1.0,1.0,3.0,2133249523.0,2,13,32,49,52
1,213324952,3,3,0,,10.0,0.0,0.0,,2133249523.0,2,13,32,49,52
1,213324952,3,4,0,,10.0,0.0,0.0,,2133249523.0,2,13,32,49,52
1,213324952,3,5,0,,10.0,1.0,0.0,2.0,2133249523.0,2,13,32,49,52
1,213324952,3,6,0,,4.0,1.0,0.0,2.0,2133249523.0,2,13,32,49,52
1,213324952,3,7,0,,4.0,1.0,1.0,3.0,2133249523.0,2,13,32,49,52
1,213324952,3,8,1,2008.0,0.5,0.0,0.0,,2133249523.0,2,13,32,49,52
1,213324952,3,9,0,,4.0,0.0,0.0,,2133249523.0,2,13,32,49,52
1,213324952,3,10,0,,4.0,0.0,0.0,,2133249523.0,2,13,32,49,52
1,213335051,4,1,0,,12.0,1.0,1.0,3.0,2133351514.0,2,13,33,50,51
1,213335051,4,2,0,,12.0,1.0,1.0,3.0,2133351514.0,2,13,33,50,51
1,213335051,4,3,0,,12.0,0.0,0.0,,2133351514.0,2,13,33,50,51
1,213335051,4,4,0,,12.0,0.0,0.0,,2133351514.0,2,13,33,50,51
1,213335051,4,5,0,,12.0,0.0,0.0,,2133351514.0,2,13,33,50,51
1,213335051,4,6,0,,4.0,1.0,1.0,2.0,2133351514.0,2,13,33,50,51
1,213335051,4,7,0,,4.0,1.0,1.0,3.0,2133351514.0,2,13,33,50,51
1,213335051,4,8,1,1999.0,,1.0,1.0,2.0,2133351514.0,2,13,33,50,51
1,213335051,4,9,1,,,0.0,0.0,,2133351514.0,2,13,33,50,51
1,213335051,4,10,0,,4.0,0.0,0.0,,2133351514.0,2,13,33,50,51
