CID,FID,BE_AME_Tax,BE_AME_Tax_5y,BE_ASE_Tax,BE_ASE_Tax_5y,BE_ATE_Tax,BE_ATE_Tax_5y,BE_NFE_LisNoA,BE_NFE_LisNoA_5y,BE_NFE_PTOCost,BE_NFE_PTOCost_5y,BE_NFE_PrmNoA_5y,BE_NFE_Prm_NoA,BE_NFE_TimeLTO,BE_NFE_TimeLTO_5y,BE_NFE_TimePTO,BE_NFE_TimePTO_5y,BE_NFE_TimeReg,BE_NFE_TimeReg_5y,BE_SoNFE,BE_SoNFE_5y,BE_SoNFE_PrmLis,BO_BAABEst_T,BO_BAAB_AS,BO_BAAB_CDP,BO_BAAB_IGP,BO_BAAB_IOG,BO_BAAB_IOP,BO_BAAB_LG,BO_BAAB_RD,BO_BAAB_T,BO_BAOSEst_T,BO_BAOS_AS,BO_BAOS_CDP,BO_BAOS_IGP,BO_BAOS_IOG,BO_BAOS_IOP,BO_BAOS_LG,BO_BAOS_RD,BO_BAOS_T,BO_COCEst_T,BO_COC_AS,BO_COC_CDP,BO_COC_IGP,BO_COC_IOG,BO_COC_IOP,BO_COC_LG,BO_COC_RD,BO_COC_T,Community,Const_ID,Const_MI,Const_Main,Const_SMI,D_ID,M_ID,P_ID,Serv_AffEnt,Serv_Avl_1hrs,Serv_DemEnt,Serv_EntT,Serv_EntT_FA_y,Serv_Name,Survey_Round,T_ID,UC_ID,Unnamed: 0,VE_NFE_URP
110243637.0,1102436371.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,153.0,1.0,2.0,1.0,260.0,962.0,26.0,0.0,1.0,0.0,2.0,2005.0,28.0,26.0,624.0,936.0,25165.0,0.0
110243738.0,1102437382.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,153.0,1.0,11.0,1.0,260.0,988.0,26.0,0.0,7.0,7.0,7.0,13923.0,28.0,26.0,624.0,962.0,25505.0,0.0
110243839.0,1102438393.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,153.0,1.0,17.0,1.0,260.0,1014.0,26.0,0.0,7.0,7.0,7.0,13923.0,28.0,26.0,624.0,988.0,25845.0,0.0
110253940.0,1102539404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,153.0,1.0,16.0,1.0,260.0,1040.0,26.0,0.0,7.0,7.0,7.0,13923.0,28.0,26.0,650.0,1014.0,26185.0,0.0
111264041.0,1112640411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,26.0,153.0,1.0,4.0,1.0,286.0,1066.0,26.0,2.0,3.0,0.0,3.0,3978.0,28.0,26.0,676.0,1040.0,26525.0,0.0
111274142.0,1112741422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,153.0,1.0,10.0,1.0,286.0,1092.0,26.0,0.0,0.0,7.0,0.0,0.0,28.0,26.0,702.0,1066.0,26865.0,0.0
111274243.0,1112742433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,153.0,1.0,7.0,1.0,286.0,1118.0,26.0,1.0,1.0,0.0,1.0,1989.0,28.0,26.0,702.0,1092.0,27205.0,0.0
111284344.0,1112843444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,153.0,1.0,7.0,1.0,286.0,1144.0,26.0,0.0,2.0,0.0,2.0,3989.0,28.0,26.0,728.0,1118.0,27545.0,0.0
112294445.0,1122944451.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,153.0,1.0,10.0,1.0,312.0,1170.0,26.0,0.0,0.0,1.0,4.0,8004.0,28.0,26.0,754.0,1144.0,27885.0,0.0
112304546.0,1123045462.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,153.0,1.0,9.0,1.0,312.0,1196.0,26.0,0.0,3.0,1.0,3.0,6019.0,28.0,26.0,780.0,1170.0,28225.0,0.0
112304647.0,1123046473.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,153.0,1.0,8.0,1.0,312.0,1222.0,26.0,0.0,0.0,0.0,4.0,8004.0,28.0,26.0,780.0,1196.0,28565.0,0.0
112314748.0,1123147484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,153.0,1.0,7.0,1.0,312.0,1248.0,26.0,3.0,5.0,0.0,5.0,9991.0,28.0,26.0,806.0,1222.0,28905.0,0.0
213324849.0,2133248491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,153.0,1.0,3.0,1.0,338.0,1274.0,52.0,5.0,5.0,5.0,5.0,10010.0,28.0,26.0,832.0,1248.0,29245.0,0.0
213324950.0,2133249502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,153.0,1.0,10.0,1.0,338.0,1300.0,52.0,0.0,0.0,0.0,0.0,0.0,28.0,26.0,832.0,1274.0,29585.0,0.0
213324952.0,2133249523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,153.0,1.0,9.0,1.0,338.0,1352.0,52.0,1.0,1.0,5.0,1.0,2002.0,28.0,26.0,832.0,1274.0,29925.0,0.0
213335051.0,2133351514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,153.0,1.0,16.0,1.0,338.0,1326.0,52.0,0.0,0.0,5.0,0.0,0.0,28.0,26.0,858.0,1300.0,30265.0,0.0
214345253.0,2143452531.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,153.0,1.0,2.0,1.0,364.0,1378.0,52.0,0.0,0.0,2.0,5.0,7956.0,28.0,26.0,884.0,1352.0,30605.0,0.0
214355354.0,2143553542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,153.0,1.0,4.0,1.0,364.0,1404.0,52.0,5.0,5.0,6.0,5.0,9964.0,28.0,26.0,910.0,1378.0,30945.0,0.0
214365455.0,2143654553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,153.0,1.0,6.0,1.0,364.0,1430.0,52.0,0.0,0.0,4.0,4.0,7972.0,28.0,26.0,936.0,1404.0,31285.0,0.0
214375556.0,2143755564.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,153.0,1.0,2.0,1.0,364.0,1456.0,52.0,0.0,0.0,2.0,3.0,6008.0,28.0,26.0,962.0,1430.0,31625.0,0.0
215385657.0,2153856571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1979.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26.0,153.0,1.0,4.0,1.0,390.0,1482.0,52.0,0.0,0.0,0.0,0.0,0.0,28.0,26.0,988.0,1456.0,31965.0,0.0
215395758.0,2153957582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,150000.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1979.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,52.0,153.0,1.0,4.0,1.0,390.0,1508.0,52.0,0.0,0.0,2.0,0.0,0.0,28.0,26.0,1014.0,1482.0,32305.0,0.0
215395859.0,2153958593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1979.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,78.0,153.0,1.0,4.0,1.0,390.0,1534.0,52.0,0.0,0.0,0.0,0.0,0.0,28.0,26.0,1014.0,1508.0,32645.0,0.0
215405960.0,2154059604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1979.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,104.0,153.0,1.0,8.0,1.0,390.0,1560.0,52.0,0.0,0.0,0.0,0.0,0.0,28.0,26.0,1040.0,1534.0,32985.0,0.0
216416061.0,2164160611.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,26.0,153.0,1.0,7.0,1.0,416.0,1586.0,52.0,0.0,0.0,2.0,0.0,0.0,28.0,26.0,1066.0,1560.0,33325.0,0.0
216416162.0,2164161622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,153.0,1.0,9.0,1.0,416.0,1612.0,52.0,0.0,0.0,0.0,0.0,0.0,28.0,26.0,1066.0,1586.0,33665.0,0.0
216426263.0,2164262633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,153.0,1.0,12.0,1.0,416.0,1638.0,52.0,0.0,0.0,0.0,0.0,0.0,28.0,26.0,1092.0,1612.0,34005.0,0.0
216436364.0,2164363644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,153.0,1.0,3.0,1.0,416.0,1664.0,52.0,0.0,0.0,2.0,0.0,0.0,28.0,26.0,1118.0,1638.0,34345.0,0.0
217446465.0,2174464651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,153.0,1.0,14.0,1.0,442.0,1690.0,52.0,0.0,0.0,3.0,0.0,0.0,28.0,26.0,1144.0,1664.0,34685.0,0.0
217446566.0,2174465662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,153.0,1.0,10.0,1.0,442.0,1716.0,52.0,0.0,0.0,4.0,0.0,0.0,28.0,26.0,1144.0,1690.0,35025.0,0.0
217446667.0,2174466673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,153.0,1.0,13.0,1.0,442.0,1742.0,52.0,0.0,0.0,2.0,0.0,0.0,28.0,26.0,1144.0,1716.0,35365.0,0.0
217456768.0,2174567684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,153.0,1.0,14.0,1.0,442.0,1768.0,52.0,0.0,0.0,0.0,0.0,0.0,28.0,26.0,1170.0,1742.0,35705.0,0.0
318466869.0,3184668691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1979.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,26.0,153.0,1.0,15.0,1.0,468.0,1794.0,78.0,2.0,6.0,2.0,6.0,11951.0,28.0,26.0,1196.0,1768.0,36045.0,0.0
318466970.0,3184669702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,153.0,1.0,4.0,1.0,468.0,1820.0,78.0,6.0,6.0,6.0,6.0,11934.0,28.0,26.0,1196.0,1794.0,36385.0,0.0
318467071.0,3184670713.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1990.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,153.0,1.0,7.0,1.0,468.0,1846.0,78.0,2.0,7.0,1.0,7.0,11951.0,28.0,26.0,1196.0,1820.0,36725.0,0.0
318467172.0,3184671724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,153.0,1.0,14.0,1.0,468.0,1872.0,78.0,0.0,0.0,0.0,7.0,13932.0,28.0,26.0,1196.0,1846.0,37065.0,0.0
319477273.0,3194772731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,153.0,1.0,5.0,1.0,494.0,1898.0,78.0,0.0,6.0,0.0,7.0,13923.0,28.0,26.0,1222.0,1872.0,37405.0,0.0
319477274.0,3194772742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,153.0,1.0,4.0,1.0,494.0,1924.0,78.0,6.0,6.0,6.0,6.0,11934.0,28.0,26.0,1222.0,1872.0,37745.0,0.0
319477375.0,3194773753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,153.0,1.0,2.0,1.0,494.0,1950.0,78.0,1.0,2.0,1.0,4.0,7956.0,28.0,26.0,1222.0,1898.0,38085.0,0.0
319487476.0,3194874764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,153.0,1.0,3.0,1.0,494.0,1976.0,78.0,1.0,2.0,1.0,2.0,3978.0,28.0,26.0,1248.0,1924.0,38425.0,0.0
