Survey_Round,CID,Community,Loc_ID,Loc_IINear_DistKM,Loc_IINear_RC,FID,P_ID,D_ID,T_ID,UC_ID,M_ID,LocF_SalNoPPD,LocF_OwnBNoPPDV,LocF_VRad20KM,LocF_NoVRad20KM,LocF_NoPWork,LocF_NearVKM,LocF_Start_y,LocF_DistVKM,LocF_RC
1,214365455,,,,,2143654553.0,2,14,36,54,55,45.0,10.0,0.0,,,30.0,,,
1,214375556,,,,,2143755564.0,2,14,37,55,56,25.0,7.0,1.0,0.0,0.0,7.0,,,
1,215385657,,,,,2153856571.0,2,15,38,56,57,30.0,30.0,1.0,7.0,5.0,11.0,,,
1,215395758,,,,,2153957582.0,2,15,39,57,58,50.0,15.0,1.0,5.0,30.0,20.0,,,
1,215395859,,,,,2153958593.0,2,15,39,58,59,25.0,10.0,1.0,3.0,15.0,18.0,,,
1,215405960,,,,,2154059604.0,2,15,40,59,60,6.0,3.0,1.0,3.0,3.0,17.0,,,
1,216416061,,,,,2164160611.0,2,16,41,60,61,80.0,0.0,1.0,10.0,0.0,10.0,,,
1,216416162,,,,,2164161622.0,2,16,41,61,62,0.0,0.0,1.0,12.0,0.0,15.0,,,
1,216426263,,,,,2164262633.0,2,16,42,62,63,5.0,1.0,1.0,9.0,0.0,10.0,,,
1,216436364,,,,,2164363644.0,2,16,43,63,64,35.0,0.0,1.0,8.0,50.0,11.0,,,
1,217446465,,,,,2174464651.0,2,17,44,64,65,100.0,0.0,1.0,15.0,0.0,20.0,,,
1,217446566,,,,,2174465662.0,2,17,44,65,66,90.0,2.0,1.0,2.0,0.0,12.0,,,
1,217446667,,,,,2174466673.0,2,17,44,66,67,70.0,0.0,1.0,20.0,30.0,5.0,,,
1,217456768,,,,,2174567684.0,2,17,45,67,68,60.0,0.0,1.0,1.0,0.0,5.0,,,
1,318466869,,,,,3184668691.0,3,18,46,68,69,100.0,30.0,0.0,,,25.0,,,
1,318466970,,,,,3184669702.0,3,18,46,69,70,30.0,25.0,1.0,4.0,25.0,2.0,,,
1,318467071,,,,,3184670713.0,3,18,46,70,71,25.0,8.0,1.0,10.0,6.0,7.0,,,
1,318467172,,,,,3184671724.0,3,18,46,71,72,6.0,4.0,1.0,1.0,0.0,20.0,,,
1,319477273,,,,,3194772731.0,3,19,47,72,73,30.0,25.0,0.0,,,32.0,,,
1,319477274,,,,,3194772742.0,3,19,47,72,74,15.0,6.0,0.0,,,26.0,,,
1,319477375,,,,,3194773753.0,3,19,47,73,75,40.0,5.0,0.0,,,60.0,,,
1,319487476,,,,,3194874764.0,3,19,48,74,76,90.0,20.0,0.0,,,40.0,,,
1,101010101,1.0,,,,1010101011.0,1,1,1,1,1,,,,,,,1989.0,20.0,1.0
1,101010101,1.0,,,,1010101011.0,1,1,1,1,1,,,,,,,1989.0,20.0,1.0
1,101010101,1.0,,,,1010101011.0,1,1,1,1,1,,,,,,,1989.0,20.0,1.0
1,101010202,2.0,,,,1010102022.0,1,1,1,2,2,,,,,,,1992.0,15.0,1.0
1,101010202,2.0,,,,1010102022.0,1,1,1,2,2,,,,,,,2011.0,15.0,1.0
1,101010203,3.0,,,,1010102033.0,1,1,1,2,3,,,,,,,1989.0,30.0,1.0
1,101020304,4.0,,,,1010203044.0,1,1,2,3,4,,,,,,,2002.0,12.0,1.0
1,101020304,4.0,,,,1010203044.0,1,1,2,3,4,,,,,,,1989.0,14.0,1.0
1,101020304,4.0,,,,1010203044.0,1,1,2,3,4,,,,,,,2004.0,10.0,1.0
1,101020304,4.0,,,,1010203044.0,1,1,2,3,4,,,,,,,1998.0,10.0,1.0
1,102030405,1.0,,,,1020304051.0,1,2,3,4,5,,,,,,,1989.0,25.0,3.0
1,102030506,2.0,,,,1020305062.0,1,2,3,5,6,,,,,,,1989.0,30.0,1.0
1,102030607,3.0,,,,1020306073.0,1,2,3,6,7,,,,,,,1989.0,55.0,1.0
1,102030607,3.0,,,,1020306073.0,1,2,3,6,7,,,,,,,2004.0,34.0,1.0
1,102030607,3.0,,,,1020306073.0,1,2,3,6,7,,,,,,,1995.0,32.0,1.0
1,102040708,4.0,,,,1020407084.0,1,2,4,7,8,,,,,,,1989.0,40.0,1.0
1,103050809,1.0,,,,1030508091.0,1,3,5,8,9,,,,,,,1989.0,14.0,1.0
1,103050809,1.0,,,,1030508091.0,1,3,5,8,9,,,,,,,1989.0,12.0,1.0
1,103060910,2.0,,,,1030609102.0,1,3,6,9,10,,,,,,,1989.0,14.0,1.0
1,103060910,2.0,,,,1030609102.0,1,3,6,9,10,,,,,,,1989.0,18.0,1.0
1,103060910,2.0,,,,1030609102.0,1,3,6,9,10,,,,,,,1989.0,18.0,1.0
1,103060910,2.0,,,,1030609102.0,1,3,6,9,10,,,,,,,1989.0,18.0,1.0
1,103060910,2.0,,,,1030609102.0,1,3,6,9,10,,,,,,,1989.0,16.0,1.0
1,103060910,2.0,,,,1030609102.0,1,3,6,9,10,,,,,,,1989.0,10.0,1.0
1,103061011,3.0,,,,1030610113.0,1,3,6,10,11,,,,,,,1989.0,18.0,3.0
1,103061011,3.0,,,,1030610113.0,1,3,6,10,11,,,,,,,1989.0,17.0,3.0
1,103071112,4.0,,,,1030711124.0,1,3,7,11,12,,,,,,,1989.0,20.0,3.0
1,104081213,1.0,,,,1040812131.0,1,4,8,12,13,,,,,,,2000.0,6.0,1.0
1,104081314,2.0,,,,1040813142.0,1,4,8,13,14,,,,,,,,7.0,1.0
1,104081415,3.0,,,,1040814153.0,1,4,8,14,15,,,,,,,1989.0,3.0,1.0
1,104091516,4.0,,,,1040915164.0,1,4,9,15,16,,,,,,,1989.0,18.0,1.0
1,104091516,4.0,,,,1040915164.0,1,4,9,15,16,,,,,,,1989.0,11.0,1.0
1,104091516,4.0,,,,1040915164.0,1,4,9,15,16,,,,,,,2000.0,12.0,1.0
1,104091516,4.0,,,,1040915164.0,1,4,9,15,16,,,,,,,2000.0,12.0,1.0
1,104091516,4.0,,,,1040915164.0,1,4,9,15,16,,,,,,,2006.0,10.0,1.0
1,105101617,1.0,,,,1051016171.0,1,5,10,16,17,,,,,,,,,
1,105101718,2.0,,,,1051017182.0,1,5,10,17,18,,,,,,,2000.0,2.0,3.0
1,105111819,3.0,,,,1051118193.0,1,5,11,18,19,,,,,,,1989.0,22.0,1.0
1,105121920,4.0,,,,1051219204.0,1,5,12,19,20,,,,,,,2007.0,4.0,1.0
1,106132021,1.0,,,,1061320211.0,1,6,13,20,21,,,,,,,,12.0,3.0
1,106132122,2.0,,,,1061321222.0,1,6,13,21,22,,,,,,,1989.0,60.0,3.0
1,106142223,3.0,,,,1061422233.0,1,6,14,22,23,,,,,,,1989.0,30.0,3.0
1,106142223,3.0,,,,1061422233.0,1,6,14,22,23,,,,,,,1989.0,25.0,3.0
1,106142324,4.0,,,,1061423244.0,1,6,14,23,24,,,,,,,2005.0,30.0,3.0
1,107152425,1.0,,,,1071524251.0,1,7,15,24,25,,,,,,,1989.0,15.0,3.0
1,107152425,1.0,,,,1071524251.0,1,7,15,24,25,,,,,,,2000.0,20.0,3.0
1,107152425,1.0,,,,1071524251.0,1,7,15,24,25,,,,,,,1992.0,15.0,3.0
1,107152425,1.0,,,,1071524251.0,1,7,15,24,25,,,,,,,1997.0,15.0,3.0
1,107152425,1.0,,,,1071524251.0,1,7,15,24,25,,,,,,,1995.0,15.0,3.0
1,107152425,1.0,,,,1071524251.0,1,7,15,24,25,,,,,,,1998.0,10.0,3.0
1,107162526,2.0,,,,1071625262.0,1,7,16,25,26,,,,,,,1989.0,15.0,3.0
1,107162526,2.0,,,,1071625262.0,1,7,16,25,26,,,,,,,1989.0,5.0,3.0
1,107162526,2.0,,,,1071625262.0,1,7,16,25,26,,,,,,,2010.0,20.0,3.0
1,107162526,2.0,,,,1071625262.0,1,7,16,25,26,,,,,,,1989.0,10.0,3.0
1,107162526,2.0,,,,1071625262.0,1,7,16,25,26,,,,,,,1989.0,7.0,3.0
1,107162526,2.0,,,,1071625262.0,1,7,16,25,26,,,,,,,1989.0,15.0,3.0
1,107162627,3.0,,,,1071626273.0,1,7,16,26,27,,,,,,,1989.0,8.0,3.0
1,107162627,3.0,,,,1071626273.0,1,7,16,26,27,,,,,,,1989.0,10.0,3.0
1,107162627,3.0,,,,1071626273.0,1,7,16,26,27,,,,,,,1989.0,15.0,3.0
1,107162627,3.0,,,,1071626273.0,1,7,16,26,27,,,,,,,1995.0,7.0,3.0
1,107162627,3.0,,,,1071626273.0,1,7,16,26,27,,,,,,,1989.0,7.0,3.0
1,107172728,4.0,,,,1071727284.0,1,7,17,27,28,,,,,,,2009.0,18.0,3.0
1,107172728,4.0,,,,1071727284.0,1,7,17,27,28,,,,,,,2000.0,10.0,3.0
1,107172728,4.0,,,,1071727284.0,1,7,17,27,28,,,,,,,2011.0,18.0,3.0
1,107172728,4.0,,,,1071727284.0,1,7,17,27,28,,,,,,,2005.0,20.0,3.0
1,107172728,4.0,,,,1071727284.0,1,7,17,27,28,,,,,,,2007.0,20.0,3.0
1,107172728,4.0,,,,1071727284.0,1,7,17,27,28,,,,,,,2005.0,15.0,3.0
1,108182829,1.0,,,,1081828291.0,1,8,18,28,29,,,,,,,2006.0,16.0,1.0
1,108182829,1.0,,,,1081828291.0,1,8,18,28,29,,,,,,,2004.0,16.0,1.0
1,108182829,1.0,,,,1081828291.0,1,8,18,28,29,,,,,,,2004.0,16.0,1.0
1,108192930,2.0,,,,1081929302.0,1,8,19,29,30,,,,,,,1989.0,25.0,3.0
1,108192930,2.0,,,,1081929302.0,1,8,19,29,30,,,,,,,1989.0,24.0,3.0
1,108192930,2.0,,,,1081929302.0,1,8,19,29,30,,,,,,,1989.0,24.0,3.0
1,108203031,3.0,,,,1082030313.0,1,8,20,30,31,,,,,,,,8.0,1.0
1,108203031,3.0,,,,1082030313.0,1,8,20,30,31,,,,,,,,19.0,1.0
1,108203031,3.0,,,,1082030313.0,1,8,20,30,31,,,,,,,,19.0,1.0
1,108213132,4.0,,,,1082131324.0,1,8,21,31,32,,,,,,,1989.0,3.0,1.0
1,108213132,4.0,,,,1082131324.0,1,8,21,31,32,,,,,,,1989.0,3.0,1.0
1,108213132,4.0,,,,1082131324.0,1,8,21,31,32,,,,,,,1989.0,3.0,1.0
1,108213132,4.0,,,,1082131324.0,1,8,21,31,32,,,,,,,1989.0,3.0,1.0
1,108213132,4.0,,,,1082131324.0,1,8,21,31,32,,,,,,,1989.0,3.0,1.0
1,108213132,4.0,,,,1082131324.0,1,8,21,31,32,,,,,,,1989.0,3.0,1.0
1,109223233,1.0,,,,1092232331.0,1,9,22,32,33,,,,,,,1989.0,3.0,1.0
1,109223233,1.0,,,,1092232331.0,1,9,22,32,33,,,,,,,2002.0,1.0,1.0
1,109223233,1.0,,,,1092232331.0,1,9,22,32,33,,,,,,,1989.0,2.0,1.0
1,109223334,2.0,,,,1092233342.0,1,9,22,33,34,,,,,,,2009.0,5.0,1.0
1,109233435,3.0,,,,1092334353.0,1,9,23,34,35,,,,,,,2002.0,8.0,1.0
1,109233435,3.0,,,,1092334353.0,1,9,23,34,35,,,,,,,2011.0,4.0,1.0
1,109233435,3.0,,,,1092334353.0,1,9,23,34,35,,,,,,,1989.0,5.0,1.0
1,109233536,4.0,,,,1092335364.0,1,9,23,35,36,,,,,,,1996.0,5.0,2.0
1,110243637,1.0,,,,1102436371.0,1,10,24,36,37,,,,,,,1989.0,15.0,1.0
1,110243637,1.0,,,,1102436371.0,1,10,24,36,37,,,,,,,2002.0,16.0,1.0
1,110243637,1.0,,,,1102436371.0,1,10,24,36,37,,,,,,,2004.0,12.0,1.0
1,110243637,1.0,,,,1102436371.0,1,10,24,36,37,,,,,,,1989.0,20.0,1.0
1,110243637,1.0,,,,1102436371.0,1,10,24,36,37,,,,,,,1989.0,20.0,1.0
1,110243637,1.0,,,,1102436371.0,1,10,24,36,37,,,,,,,1989.0,15.0,1.0
1,110243738,2.0,,,,1102437382.0,1,10,24,37,38,,,,,,,2009.0,13.0,1.0
1,110243738,2.0,,,,1102437382.0,1,10,24,37,38,,,,,,,2001.0,13.0,1.0
1,110243738,2.0,,,,1102437382.0,1,10,24,37,38,,,,,,,2003.0,13.0,1.0
1,110243738,2.0,,,,1102437382.0,1,10,24,37,38,,,,,,,2003.0,13.0,1.0
1,110243738,2.0,,,,1102437382.0,1,10,24,37,38,,,,,,,1989.0,12.0,1.0
1,110243738,2.0,,,,1102437382.0,1,10,24,37,38,,,,,,,1989.0,8.0,1.0
1,110243839,3.0,,,,1102438393.0,1,10,24,38,39,,,,,,,2009.0,16.0,1.0
1,110243839,3.0,,,,1102438393.0,1,10,24,38,39,,,,,,,2004.0,19.0,1.0
1,110243839,3.0,,,,1102438393.0,1,10,24,38,39,,,,,,,1989.0,17.0,1.0
1,110243839,3.0,,,,1102438393.0,1,10,24,38,39,,,,,,,2005.0,17.0,1.0
1,110243839,3.0,,,,1102438393.0,1,10,24,38,39,,,,,,,1989.0,18.0,1.0
1,110253940,4.0,,,,1102539404.0,1,10,25,39,40,,,,,,,2008.0,3.0,1.0
1,110253940,4.0,,,,1102539404.0,1,10,25,39,40,,,,,,,2010.0,5.0,1.0
1,110253940,4.0,,,,1102539404.0,1,10,25,39,40,,,,,,,1989.0,8.0,1.0
1,110253940,4.0,,,,1102539404.0,1,10,25,39,40,,,,,,,1989.0,3.0,1.0
1,110253940,4.0,,,,1102539404.0,1,10,25,39,40,,,,,,,1996.0,6.0,1.0
1,110253940,4.0,,,,1102539404.0,1,10,25,39,40,,,,,,,1990.0,4.0,1.0
1,111264041,1.0,,,,1112640411.0,1,11,26,40,41,,,,,,,1999.0,1.0,1.0
1,111264041,1.0,,,,1112640411.0,1,11,26,40,41,,,,,,,2001.0,2.0,1.0
1,111264041,1.0,,,,1112640411.0,1,11,26,40,41,,,,,,,1989.0,0.5,1.0
1,111264041,1.0,,,,1112640411.0,1,11,26,40,41,,,,,,,1996.0,4.0,1.0
1,111264041,1.0,,,,1112640411.0,1,11,26,40,41,,,,,,,1995.0,3.0,1.0
1,111264041,1.0,,,,1112640411.0,1,11,26,40,41,,,,,,,2000.0,0.5,1.0
1,111274142,2.0,,,,1112741422.0,1,11,27,41,42,,,,,,,1989.0,6.0,1.0
1,111274243,3.0,,,,1112742433.0,1,11,27,42,43,,,,,,,1989.0,8.0,1.0
1,111284344,4.0,,,,1112843444.0,1,11,28,43,44,,,,,,,1989.0,12.0,1.0
1,111284344,4.0,,,,1112843444.0,1,11,28,43,44,,,,,,,1989.0,8.0,1.0
1,111284344,4.0,,,,1112843444.0,1,11,28,43,44,,,,,,,1989.0,20.0,1.0
1,111284344,4.0,,,,1112843444.0,1,11,28,43,44,,,,,,,2011.0,8.0,1.0
1,111284344,4.0,,,,1112843444.0,1,11,28,43,44,,,,,,,1989.0,8.0,1.0
1,111284344,4.0,,,,1112843444.0,1,11,28,43,44,,,,,,,1996.0,15.0,1.0
1,112294445,1.0,,,,1122944451.0,1,12,29,44,45,,,,,,,,12.0,1.0
1,112294445,1.0,,,,1122944451.0,1,12,29,44,45,,,,,,,1994.0,3.5,1.0
1,112304546,2.0,,,,1123045462.0,1,12,30,45,46,,,,,,,1989.0,3.0,1.0
1,112304546,2.0,,,,1123045462.0,1,12,30,45,46,,,,,,,2002.0,6.0,1.0
1,112304546,2.0,,,,1123045462.0,1,12,30,45,46,,,,,,,2000.0,6.0,1.0
1,112304647,3.0,,,,1123046473.0,1,12,30,46,47,,,,,,,1989.0,32.0,1.0
1,112304647,3.0,,,,1123046473.0,1,12,30,46,47,,,,,,,1989.0,33.0,1.0
1,112314748,4.0,,,,1123147484.0,1,12,31,47,48,,,,,,,,5.0,1.0
1,112314748,4.0,,,,1123147484.0,1,12,31,47,48,,,,,,,1989.0,3.0,1.0
1,112314748,4.0,,,,1123147484.0,1,12,31,47,48,,,,,,,2002.0,4.0,1.0
1,112314748,4.0,,,,1123147484.0,1,12,31,47,48,,,,,,,1989.0,5.0,1.0
1,112314748,4.0,,,,1123147484.0,1,12,31,47,48,,,,,,,,5.0,1.0
1,112314748,4.0,,,,1123147484.0,1,12,31,47,48,,,,,,,1989.0,5.0,1.0
1,213324849,1.0,,,,2133248491.0,2,13,32,48,49,,,,,,,1989.0,30.0,3.0
1,213324950,2.0,,,,2133249502.0,2,13,32,49,50,,,,,,,2007.0,5.0,1.0
1,213324952,3.0,,,,2133249523.0,2,13,32,49,52,,,,,,,2009.0,4.0,1.0
1,213324952,3.0,,,,2133249523.0,2,13,32,49,52,,,,,,,2008.0,4.0,1.0
1,213335051,4.0,,,,2133351514.0,2,13,33,50,51,,,,,,,1989.0,5.0,3.0
1,214345253,1.0,,,,2143452531.0,2,14,34,52,53,,,,,,,2005.0,3.0,1.0
1,214345253,1.0,,,,2143452531.0,2,14,34,52,53,,,,,,,2000.0,10.0,1.0
1,214355354,2.0,,,,2143553542.0,2,14,35,53,54,,,,,,,1989.0,36.0,1.0
1,214355354,2.0,,,,2143553542.0,2,14,35,53,54,,,,,,,1989.0,36.0,1.0
1,214355354,2.0,,,,2143553542.0,2,14,35,53,54,,,,,,,1989.0,26.0,1.0
1,214365455,3.0,,,,2143654553.0,2,14,36,54,55,,,,,,,1989.0,30.0,3.0
1,214365455,3.0,,,,2143654553.0,2,14,36,54,55,,,,,,,1989.0,30.0,3.0
1,214365455,3.0,,,,2143654553.0,2,14,36,54,55,,,,,,,1989.0,30.0,3.0
1,214365455,3.0,,,,2143654553.0,2,14,36,54,55,,,,,,,2002.0,30.0,3.0
1,214375556,4.0,,,,2143755564.0,2,14,37,55,56,,,,,,,1989.0,7.0,1.0
1,214375556,4.0,,,,2143755564.0,2,14,37,55,56,,,,,,,1989.0,7.0,1.0
1,214375556,4.0,,,,2143755564.0,2,14,37,55,56,,,,,,,1989.0,7.0,1.0
1,214375556,4.0,,,,2143755564.0,2,14,37,55,56,,,,,,,1989.0,7.0,1.0
1,214375556,4.0,,,,2143755564.0,2,14,37,55,56,,,,,,,1989.0,7.0,1.0
1,214375556,4.0,,,,2143755564.0,2,14,37,55,56,,,,,,,1989.0,7.0,1.0
1,215385657,1.0,,,,2153856571.0,2,15,38,56,57,,,,,,,1989.0,15.0,1.0
1,215385657,1.0,,,,2153856571.0,2,15,38,56,57,,,,,,,1989.0,15.0,1.0
1,215385657,1.0,,,,2153856571.0,2,15,38,56,57,,,,,,,1989.0,15.0,1.0
1,215385657,1.0,,,,2153856571.0,2,15,38,56,57,,,,,,,2000.0,15.0,1.0
1,215385657,1.0,,,,2153856571.0,2,15,38,56,57,,,,,,,1989.0,15.0,1.0
1,215385657,1.0,,,,2153856571.0,2,15,38,56,57,,,,,,,1998.0,15.0,1.0
1,215395758,2.0,,,,2153957582.0,2,15,39,57,58,,,,,,,1989.0,20.0,1.0
1,215395758,2.0,,,,2153957582.0,2,15,39,57,58,,,,,,,1989.0,18.0,1.0
1,215395758,2.0,,,,2153957582.0,2,15,39,57,58,,,,,,,1989.0,20.0,1.0
1,215395758,2.0,,,,2153957582.0,2,15,39,57,58,,,,,,,1989.0,20.0,1.0
1,215395758,2.0,,,,2153957582.0,2,15,39,57,58,,,,,,,1989.0,19.0,1.0
1,215395758,2.0,,,,2153957582.0,2,15,39,57,58,,,,,,,1989.0,20.0,1.0
1,215395859,3.0,,,,2153958593.0,2,15,39,58,59,,,,,,,2001.0,20.0,1.0
1,215395859,3.0,,,,2153958593.0,2,15,39,58,59,,,,,,,2001.0,18.0,1.0
1,215395859,3.0,,,,2153958593.0,2,15,39,58,59,,,,,,,1998.0,17.0,1.0
1,215395859,3.0,,,,2153958593.0,2,15,39,58,59,,,,,,,2002.0,17.0,1.0
1,215395859,3.0,,,,2153958593.0,2,15,39,58,59,,,,,,,2000.0,19.0,1.0
1,215405960,4.0,,,,2154059604.0,2,15,40,59,60,,,,,,,2003.0,15.0,2.0
1,215405960,4.0,,,,2154059604.0,2,15,40,59,60,,,,,,,2000.0,13.0,2.0
1,215405960,4.0,,,,2154059604.0,2,15,40,59,60,,,,,,,1996.0,17.0,2.0
1,216416061,1.0,,,,2164160611.0,2,16,41,60,61,,,,,,,1989.0,10.0,3.0
1,216416061,1.0,,,,2164160611.0,2,16,41,60,61,,,,,,,1989.0,10.0,3.0
1,216416061,1.0,,,,2164160611.0,2,16,41,60,61,,,,,,,1989.0,10.0,3.0
1,216416061,1.0,,,,2164160611.0,2,16,41,60,61,,,,,,,1989.0,15.0,3.0
1,216416061,1.0,,,,2164160611.0,2,16,41,60,61,,,,,,,1989.0,15.0,3.0
1,216416061,1.0,,,,2164160611.0,2,16,41,60,61,,,,,,,1989.0,10.0,3.0
1,216416162,2.0,,,,2164161622.0,2,16,41,61,62,,,,,,,,15.0,3.0
1,216416162,2.0,,,,2164161622.0,2,16,41,61,62,,,,,,,,15.0,3.0
1,216416162,2.0,,,,2164161622.0,2,16,41,61,62,,,,,,,,15.0,3.0
1,216416162,2.0,,,,2164161622.0,2,16,41,61,62,,,,,,,,15.0,3.0
1,216416162,2.0,,,,2164161622.0,2,16,41,61,62,,,,,,,,15.0,3.0
1,216416162,2.0,,,,2164161622.0,2,16,41,61,62,,,,,,,,15.0,3.0
1,216426263,3.0,,,,2164262633.0,2,16,42,62,63,,,,,,,,10.0,3.0
1,216426263,3.0,,,,2164262633.0,2,16,42,62,63,,,,,,,,10.0,3.0
1,216426263,3.0,,,,2164262633.0,2,16,42,62,63,,,,,,,,10.0,3.0
1,216426263,3.0,,,,2164262633.0,2,16,42,62,63,,,,,,,,10.0,3.0
1,216426263,3.0,,,,2164262633.0,2,16,42,62,63,,,,,,,,10.0,3.0
1,216426263,3.0,,,,2164262633.0,2,16,42,62,63,,,,,,,,10.0,3.0
1,216436364,4.0,,,,2164363644.0,2,16,43,63,64,,,,,,,,11.0,3.0
1,216436364,4.0,,,,2164363644.0,2,16,43,63,64,,,,,,,,11.0,3.0
1,216436364,4.0,,,,2164363644.0,2,16,43,63,64,,,,,,,,11.0,3.0
1,216436364,4.0,,,,2164363644.0,2,16,43,63,64,,,,,,,,11.0,3.0
1,216436364,4.0,,,,2164363644.0,2,16,43,63,64,,,,,,,,11.0,3.0
1,216436364,4.0,,,,2164363644.0,2,16,43,63,64,,,,,,,,11.0,3.0
1,217446465,1.0,,,,2174464651.0,2,17,44,64,65,,,,,,,,,
1,217446566,2.0,,,,2174465662.0,2,17,44,65,66,,,,,,,1989.0,18.0,3.0
1,217446566,2.0,,,,2174465662.0,2,17,44,65,66,,,,,,,1989.0,12.0,3.0
1,217446667,3.0,,,,2174466673.0,2,17,44,66,67,,,,,,,1989.0,5.0,3.0
1,217446667,3.0,,,,2174466673.0,2,17,44,66,67,,,,,,,1994.0,9.0,3.0
1,217456768,4.0,,,,2174567684.0,2,17,45,67,68,,,,,,,1989.0,4.0,1.0
1,318466869,1.0,,,,3184668691.0,3,18,46,68,69,,,,,,,1989.0,25.0,1.0
1,318466869,1.0,,,,3184668691.0,3,18,46,68,69,,,,,,,1989.0,25.0,1.0
1,318466869,1.0,,,,3184668691.0,3,18,46,68,69,,,,,,,1989.0,25.0,1.0
1,318466869,1.0,,,,3184668691.0,3,18,46,68,69,,,,,,,1989.0,25.0,1.0
1,318466869,1.0,,,,3184668691.0,3,18,46,68,69,,,,,,,1989.0,27.0,1.0
1,318466970,2.0,,,,3184669702.0,3,18,46,69,70,,,,,,,2007.0,2.0,2.0
1,318466970,2.0,,,,3184669702.0,3,18,46,69,70,,,,,,,1989.0,6.0,1.0
1,318466970,2.0,,,,3184669702.0,3,18,46,69,70,,,,,,,1989.0,10.0,1.0
1,318466970,2.0,,,,3184669702.0,3,18,46,69,70,,,,,,,1989.0,25.0,1.0
1,318467071,3.0,,,,3184670713.0,3,18,46,70,71,,,,,,,1989.0,7.0,1.0
1,318467071,3.0,,,,3184670713.0,3,18,46,70,71,,,,,,,1989.0,7.0,1.0
1,318467071,3.0,,,,3184670713.0,3,18,46,70,71,,,,,,,1989.0,7.0,1.0
1,318467172,4.0,,,,3184671724.0,3,18,46,71,72,,,,,,,2001.0,20.0,1.0
1,319477273,1.0,,,,3194772731.0,3,19,47,72,73,,,,,,,1989.0,36.0,1.0
1,319477274,2.0,,,,3194772742.0,3,19,47,72,74,,,,,,,1989.0,26.0,1.0
1,319477375,3.0,,,,3194773753.0,3,19,47,73,75,,,,,,,1989.0,60.0,1.0
1,319487476,4.0,,,,3194874764.0,3,19,48,74,76,,,,,,,1989.0,40.0,1.0
