CID,FID,Loc_ID,Community,D_ID,LocF_DistVKM,LocF_NearVKM,LocF_NoPWork,LocF_NoVRad20KM,LocF_OwnBNoPPDV,LocF_RC,LocF_SalNoPPD,LocF_Start_y,LocF_VRad20KM,Loc_IINear_DistKM,Loc_IINear_RC,M_ID,P_ID,Survey_Round,T_ID,UC_ID
112304647.0,1123046473.0,1.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,47.0,1.0,1.0,30.0,46.0
112304647.0,1123046473.0,2.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,47.0,1.0,1.0,30.0,46.0
112304647.0,1123046473.0,3.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,47.0,1.0,1.0,30.0,46.0
112304647.0,1123046473.0,4.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,47.0,1.0,1.0,30.0,46.0
112304647.0,1123046473.0,5.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,47.0,1.0,1.0,30.0,46.0
112304647.0,1123046473.0,6.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,47.0,1.0,1.0,30.0,46.0
112314748.0,1123147484.0,1.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,48.0,1.0,1.0,31.0,47.0
112314748.0,1123147484.0,2.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,48.0,1.0,1.0,31.0,47.0
112314748.0,1123147484.0,3.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,48.0,1.0,1.0,31.0,47.0
112314748.0,1123147484.0,4.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,48.0,1.0,1.0,31.0,47.0
112314748.0,1123147484.0,5.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,48.0,1.0,1.0,31.0,47.0
112314748.0,1123147484.0,6.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,48.0,1.0,1.0,31.0,47.0
213324849.0,2133248491.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,49.0,2.0,1.0,32.0,48.0
213324849.0,2133248491.0,2.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,49.0,2.0,1.0,32.0,48.0
213324849.0,2133248491.0,3.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,49.0,2.0,1.0,32.0,48.0
213324849.0,2133248491.0,4.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,49.0,2.0,1.0,32.0,48.0
213324849.0,2133248491.0,5.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,49.0,2.0,1.0,32.0,48.0
213324849.0,2133248491.0,6.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,2.0,1.0,32.0,48.0
213324950.0,2133249502.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,50.0,2.0,1.0,32.0,49.0
213324950.0,2133249502.0,2.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,2.0,1.0,32.0,49.0
213324950.0,2133249502.0,3.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,50.0,2.0,1.0,32.0,49.0
213324950.0,2133249502.0,4.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,50.0,2.0,1.0,32.0,49.0
213324950.0,2133249502.0,5.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,50.0,2.0,1.0,32.0,49.0
213324950.0,2133249502.0,6.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,50.0,2.0,1.0,32.0,49.0
213324952.0,2133249523.0,1.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,52.0,2.0,1.0,32.0,49.0
213324952.0,2133249523.0,2.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,52.0,2.0,1.0,32.0,49.0
213324952.0,2133249523.0,3.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,52.0,2.0,1.0,32.0,49.0
213324952.0,2133249523.0,4.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,52.0,2.0,1.0,32.0,49.0
213324952.0,2133249523.0,5.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,52.0,2.0,1.0,32.0,49.0
213324952.0,2133249523.0,6.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,52.0,2.0,1.0,32.0,49.0
213335051.0,2133351514.0,1.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,51.0,2.0,1.0,33.0,50.0
213335051.0,2133351514.0,2.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,51.0,2.0,1.0,33.0,50.0
213335051.0,2133351514.0,3.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,51.0,2.0,1.0,33.0,50.0
213335051.0,2133351514.0,4.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,1.0,51.0,2.0,1.0,33.0,50.0
213335051.0,2133351514.0,5.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,51.0,2.0,1.0,33.0,50.0
213335051.0,2133351514.0,6.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,1.0,51.0,2.0,1.0,33.0,50.0
214345253.0,2143452531.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,53.0,2.0,1.0,34.0,52.0
214345253.0,2143452531.0,2.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,53.0,2.0,1.0,34.0,52.0
214345253.0,2143452531.0,3.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,53.0,2.0,1.0,34.0,52.0
214345253.0,2143452531.0,4.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,53.0,2.0,1.0,34.0,52.0
214345253.0,2143452531.0,5.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,53.0,2.0,1.0,34.0,52.0
214345253.0,2143452531.0,6.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,53.0,2.0,1.0,34.0,52.0
214355354.0,2143553542.0,1.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,54.0,2.0,1.0,35.0,53.0
214355354.0,2143553542.0,2.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,54.0,2.0,1.0,35.0,53.0
214355354.0,2143553542.0,3.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,54.0,2.0,1.0,35.0,53.0
214355354.0,2143553542.0,4.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,54.0,2.0,1.0,35.0,53.0
214355354.0,2143553542.0,5.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,54.0,2.0,1.0,35.0,53.0
214355354.0,2143553542.0,6.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,54.0,2.0,1.0,35.0,53.0
214365455.0,2143654553.0,1.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,55.0,2.0,1.0,36.0,54.0
214365455.0,2143654553.0,2.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,55.0,2.0,1.0,36.0,54.0
214365455.0,2143654553.0,3.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,55.0,2.0,1.0,36.0,54.0
214365455.0,2143654553.0,4.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,2.0,55.0,2.0,1.0,36.0,54.0
214365455.0,2143654553.0,5.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,55.0,2.0,1.0,36.0,54.0
214365455.0,2143654553.0,6.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,3.0,55.0,2.0,1.0,36.0,54.0
214375556.0,2143755564.0,1.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,56.0,2.0,1.0,37.0,55.0
214375556.0,2143755564.0,2.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,56.0,2.0,1.0,37.0,55.0
214375556.0,2143755564.0,3.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,56.0,2.0,1.0,37.0,55.0
214375556.0,2143755564.0,4.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,56.0,2.0,1.0,37.0,55.0
214375556.0,2143755564.0,5.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,56.0,2.0,1.0,37.0,55.0
214375556.0,2143755564.0,6.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,56.0,2.0,1.0,37.0,55.0
215385657.0,2153856571.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,57.0,2.0,1.0,38.0,56.0
215385657.0,2153856571.0,2.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,57.0,2.0,1.0,38.0,56.0
215385657.0,2153856571.0,3.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,57.0,2.0,1.0,38.0,56.0
215385657.0,2153856571.0,4.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,57.0,2.0,1.0,38.0,56.0
215385657.0,2153856571.0,5.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,57.0,2.0,1.0,38.0,56.0
215385657.0,2153856571.0,6.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,57.0,2.0,1.0,38.0,56.0
215395758.0,2153957582.0,1.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,58.0,2.0,1.0,39.0,57.0
215395758.0,2153957582.0,2.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,58.0,2.0,1.0,39.0,57.0
215395758.0,2153957582.0,3.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,58.0,2.0,1.0,39.0,57.0
215395758.0,2153957582.0,4.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,58.0,2.0,1.0,39.0,57.0
215395758.0,2153957582.0,5.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,58.0,2.0,1.0,39.0,57.0
215395758.0,2153957582.0,6.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,1.0,58.0,2.0,1.0,39.0,57.0
215395859.0,2153958593.0,1.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,59.0,2.0,1.0,39.0,58.0
215395859.0,2153958593.0,2.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,59.0,2.0,1.0,39.0,58.0
215395859.0,2153958593.0,3.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,59.0,2.0,1.0,39.0,58.0
215395859.0,2153958593.0,4.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,59.0,2.0,1.0,39.0,58.0
215395859.0,2153958593.0,5.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,59.0,2.0,1.0,39.0,58.0
215395859.0,2153958593.0,6.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,1.0,59.0,2.0,1.0,39.0,58.0
215405960.0,2154059604.0,1.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,60.0,2.0,1.0,40.0,59.0
215405960.0,2154059604.0,2.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,60.0,2.0,1.0,40.0,59.0
215405960.0,2154059604.0,3.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,60.0,2.0,1.0,40.0,59.0
215405960.0,2154059604.0,4.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,60.0,2.0,1.0,40.0,59.0
215405960.0,2154059604.0,5.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,60.0,2.0,1.0,40.0,59.0
215405960.0,2154059604.0,6.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2.0,60.0,2.0,1.0,40.0,59.0
216416061.0,2164160611.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,61.0,2.0,1.0,41.0,60.0
216416061.0,2164160611.0,2.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,2.0,1.0,41.0,60.0
216416061.0,2164160611.0,3.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,61.0,2.0,1.0,41.0,60.0
216416061.0,2164160611.0,4.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,61.0,2.0,1.0,41.0,60.0
216416061.0,2164160611.0,5.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,61.0,2.0,1.0,41.0,60.0
216416061.0,2164160611.0,6.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,61.0,2.0,1.0,41.0,60.0
216416162.0,2164161622.0,1.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,62.0,2.0,1.0,41.0,61.0
216416162.0,2164161622.0,2.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,2.0,1.0,41.0,61.0
216416162.0,2164161622.0,3.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,62.0,2.0,1.0,41.0,61.0
216416162.0,2164161622.0,4.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,62.0,2.0,1.0,41.0,61.0
216416162.0,2164161622.0,5.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,62.0,2.0,1.0,41.0,61.0
216416162.0,2164161622.0,6.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,62.0,2.0,1.0,41.0,61.0
216426263.0,2164262633.0,1.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,63.0,2.0,1.0,42.0,62.0
216426263.0,2164262633.0,2.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,2.0,1.0,42.0,62.0
216426263.0,2164262633.0,3.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,63.0,2.0,1.0,42.0,62.0
216426263.0,2164262633.0,4.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,63.0,2.0,1.0,42.0,62.0
216426263.0,2164262633.0,5.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,63.0,2.0,1.0,42.0,62.0
216426263.0,2164262633.0,6.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,63.0,2.0,1.0,42.0,62.0
216436364.0,2164363644.0,1.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,64.0,2.0,1.0,43.0,63.0
216436364.0,2164363644.0,2.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,2.0,1.0,43.0,63.0
216436364.0,2164363644.0,3.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0,2.0,1.0,43.0,63.0
216436364.0,2164363644.0,4.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,64.0,2.0,1.0,43.0,63.0
216436364.0,2164363644.0,5.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,64.0,2.0,1.0,43.0,63.0
216436364.0,2164363644.0,6.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,64.0,2.0,1.0,43.0,63.0
217446465.0,2174464651.0,1.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,65.0,2.0,1.0,44.0,64.0
217446465.0,2174464651.0,2.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,65.0,2.0,1.0,44.0,64.0
217446465.0,2174464651.0,3.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.0,2.0,1.0,44.0,64.0
217446465.0,2174464651.0,4.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.0,2.0,1.0,44.0,64.0
217446465.0,2174464651.0,5.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,65.0,2.0,1.0,44.0,64.0
217446465.0,2174464651.0,6.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,65.0,2.0,1.0,44.0,64.0
217446566.0,2174465662.0,1.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,66.0,2.0,1.0,44.0,65.0
217446566.0,2174465662.0,2.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,66.0,2.0,1.0,44.0,65.0
217446566.0,2174465662.0,3.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,66.0,2.0,1.0,44.0,65.0
217446566.0,2174465662.0,4.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,66.0,2.0,1.0,44.0,65.0
217446566.0,2174465662.0,5.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,66.0,2.0,1.0,44.0,65.0
217446566.0,2174465662.0,6.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,66.0,2.0,1.0,44.0,65.0
217446667.0,2174466673.0,1.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,67.0,2.0,1.0,44.0,66.0
217446667.0,2174466673.0,2.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,67.0,2.0,1.0,44.0,66.0
217446667.0,2174466673.0,3.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,67.0,2.0,1.0,44.0,66.0
217446667.0,2174466673.0,4.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,67.0,2.0,1.0,44.0,66.0
217446667.0,2174466673.0,5.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,67.0,2.0,1.0,44.0,66.0
217446667.0,2174466673.0,6.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,67.0,2.0,1.0,44.0,66.0
217456768.0,2174567684.0,1.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,68.0,2.0,1.0,45.0,67.0
217456768.0,2174567684.0,2.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,68.0,2.0,1.0,45.0,67.0
217456768.0,2174567684.0,3.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68.0,2.0,1.0,45.0,67.0
217456768.0,2174567684.0,4.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68.0,2.0,1.0,45.0,67.0
217456768.0,2174567684.0,5.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,68.0,2.0,1.0,45.0,67.0
217456768.0,2174567684.0,6.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,1.0,68.0,2.0,1.0,45.0,67.0
318466869.0,3184668691.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,69.0,3.0,1.0,46.0,68.0
318466869.0,3184668691.0,2.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,69.0,3.0,1.0,46.0,68.0
318466869.0,3184668691.0,3.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,69.0,3.0,1.0,46.0,68.0
318466869.0,3184668691.0,4.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,69.0,3.0,1.0,46.0,68.0
318466869.0,3184668691.0,5.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,69.0,3.0,1.0,46.0,68.0
