CID,Land_Type,Land_S_12m,Land_S_NoP12m,Land_PPLD,Land_PPLD_Prblm,Survey_Round,Community,FID,P_ID,D_ID,T_ID,UC_ID,M_ID,Land_ID,Land_KGinMaund
213324849,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,1.0,
213324952,Agricultural land (cultivable),0.0,,,,,,,,,,,,2.0,
213324952,Agricultural land (non-cultiva,0.0,,,,,,,,,,,,3.0,
213324952,Residential land (without cons,0.0,,,,,,,,,,,,4.0,
213324952,Residential land (with constru,0.0,,,,,,,,,,,,5.0,
213324952,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,1.0,
213334950,Agricultural land (cultivable),0.0,,,,,,,,,,,,2.0,
213334950,Agricultural land (non-cultiva,0.0,,,,,,,,,,,,3.0,
213334950,Residential land (without cons,0.0,,,,,,,,,,,,4.0,
213334950,Residential land (with constru,0.0,,,,,,,,,,,,5.0,
213334950,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,1.0,
213335051,Agricultural land (cultivable),0.0,,,,,,,,,,,,2.0,
213335051,Agricultural land (non-cultiva,0.0,,,,,,,,,,,,3.0,
213335051,Residential land (without cons,0.0,,,,,,,,,,,,4.0,
213335051,Residential land (with constru,0.0,,,,,,,,,,,,5.0,
213335051,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,1.0,
214345253,Agricultural land (cultivable),1.0,10.0,,,,,,,,,,,2.0,
214345253,Agricultural land (non-cultiva,0.0,,,,,,,,,,,,3.0,
214345253,Residential land (without cons,0.0,,,,,,,,,,,,4.0,
214345253,Residential land (with constru,0.0,,,,,,,,,,,,5.0,
214345253,Land for animal sheds (e.g. da,1.0,10.0,,,,,,,,,,,1.0,
214355354,Agricultural land (cultivable),0.0,,,,,,,,,,,,2.0,
214355354,Agricultural land (non-cultiva,0.0,,,,,,,,,,,,3.0,
214355354,Residential land (without cons,0.0,,,,,,,,,,,,4.0,
214355354,Residential land (with constru,0.0,,,,,,,,,,,,5.0,
214355354,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,1.0,
214365455,Agricultural land (cultivable),0.0,,,,,,,,,,,,2.0,
214365455,Agricultural land (non-cultiva,0.0,,,,,,,,,,,,3.0,
214365455,Residential land (without cons,0.0,,,,,,,,,,,,4.0,
214365455,Residential land (with constru,0.0,,,,,,,,,,,,5.0,
214365455,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,1.0,
214365556,Agricultural land (cultivable),1.0,1.0,,,,,,,,,,,2.0,
214365556,Agricultural land (non-cultiva,0.0,,,,,,,,,,,,3.0,
214365556,Residential land (without cons,0.0,,,,,,,,,,,,4.0,
214365556,Residential land (with constru,0.0,,,,,,,,,,,,5.0,
214365556,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,1.0,
215385657,Agricultural land (cultivable),0.0,,,,,,,,,,,,2.0,
215385657,Agricultural land (non-cultiva,0.0,,,,,,,,,,,,3.0,
215385657,Residential land (without cons,0.0,,,,,,,,,,,,4.0,
215385657,Residential land (with constru,0.0,,,,,,,,,,,,5.0,
215385657,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,1.0,
215395758,Agricultural land (cultivable),1.0,1.0,,,,,,,,,,,2.0,
215395758,Agricultural land (non-cultiva,0.0,,,,,,,,,,,,3.0,
215395758,Residential land (without cons,0.0,,,,,,,,,,,,4.0,
215395758,Residential land (with constru,0.0,,,,,,,,,,,,5.0,
215395758,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,1.0,
215395859,Agricultural land (cultivable),0.0,,,,,,,,,,,,2.0,
215395859,Agricultural land (non-cultiva,0.0,,,,,,,,,,,,3.0,
215395859,Residential land (without cons,0.0,,,,,,,,,,,,4.0,
215395859,Residential land (with constru,0.0,,,,,,,,,,,,5.0,
215395859,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,1.0,
215405960,Agricultural land (cultivable),0.0,,,,,,,,,,,,2.0,
215405960,Agricultural land (non-cultiva,0.0,,,,,,,,,,,,3.0,
215405960,Residential land (without cons,0.0,,,,,,,,,,,,4.0,
215405960,Residential land (with constru,0.0,,,,,,,,,,,,5.0,
215405960,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,1.0,
216416061,Agricultural land (cultivable),1.0,4.0,,,,,,,,,,,2.0,
216416061,Agricultural land (non-cultiva,0.0,,,,,,,,,,,,3.0,
216416061,Residential land (without cons,0.0,,,,,,,,,,,,4.0,
216416061,Residential land (with constru,0.0,,,,,,,,,,,,5.0,
216416061,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,1.0,
216416162,Agricultural land (cultivable),0.0,,,,,,,,,,,,2.0,
216416162,Agricultural land (non-cultiva,0.0,,,,,,,,,,,,3.0,
216416162,Residential land (without cons,0.0,,,,,,,,,,,,4.0,
216416162,Residential land (with constru,0.0,,,,,,,,,,,,5.0,
216416162,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,1.0,
216426263,Agricultural land (cultivable),0.0,,,,,,,,,,,,2.0,
216426263,Agricultural land (non-cultiva,0.0,,,,,,,,,,,,3.0,
216426263,Residential land (without cons,0.0,,,,,,,,,,,,4.0,
216426263,Residential land (with constru,0.0,,,,,,,,,,,,5.0,
216426263,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,1.0,
216436364,Agricultural land (cultivable),0.0,,,,,,,,,,,,2.0,
216436364,Agricultural land (non-cultiva,0.0,,,,,,,,,,,,3.0,
216436364,Residential land (without cons,0.0,,,,,,,,,,,,4.0,
216436364,Residential land (with constru,0.0,,,,,,,,,,,,5.0,
216436364,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,1.0,
217446465,Agricultural land (cultivable),0.0,,,,,,,,,,,,2.0,
217446465,Agricultural land (non-cultiva,0.0,,,,,,,,,,,,3.0,
217446465,Residential land (without cons,0.0,,,,,,,,,,,,4.0,
217446465,Residential land (with constru,0.0,,,,,,,,,,,,5.0,
217446465,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,1.0,
217446566,Agricultural land (cultivable),0.0,,,,,,,,,,,,2.0,
217446566,Agricultural land (non-cultiva,0.0,,,,,,,,,,,,3.0,
217446566,Residential land (without cons,0.0,,,,,,,,,,,,4.0,
217446566,Residential land (with constru,0.0,,,,,,,,,,,,5.0,
217446566,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,1.0,
217446667,Agricultural land (cultivable),1.0,3.0,,,,,,,,,,,2.0,
217446667,Agricultural land (non-cultiva,0.0,,,,,,,,,,,,3.0,
217446667,Residential land (without cons,0.0,,,,,,,,,,,,4.0,
217446667,Residential land (with constru,0.0,,,,,,,,,,,,5.0,
217446667,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,1.0,
217456768,Agricultural land (cultivable),0.0,,,,,,,,,,,,2.0,
217456768,Agricultural land (non-cultiva,0.0,,,,,,,,,,,,3.0,
217456768,Residential land (without cons,0.0,,,,,,,,,,,,4.0,
217456768,Residential land (with constru,0.0,,,,,,,,,,,,5.0,
217456768,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,1.0,
318466869,Agricultural land (cultivable),0.0,,,,,,,,,,,,2.0,
318466869,Agricultural land (non-cultiva,0.0,,,,,,,,,,,,3.0,
318466869,Residential land (without cons,0.0,,,,,,,,,,,,4.0,
318466869,Residential land (with constru,0.0,,,,,,,,,,,,5.0,
318466869,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,1.0,
318466970,Agricultural land (cultivable),1.0,2.0,,,,,,,,,,,2.0,
318466970,Agricultural land (non-cultiva,1.0,1.0,,,,,,,,,,,3.0,
318466970,Residential land (without cons,1.0,5.0,,,,,,,,,,,4.0,
318466970,Residential land (with constru,1.0,2.0,,,,,,,,,,,5.0,
318466970,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,1.0,
318467071,Agricultural land (cultivable),0.0,,,,,,,,,,,,2.0,
318467071,Agricultural land (non-cultiva,0.0,,,,,,,,,,,,3.0,
318467071,Residential land (without cons,0.0,,,,,,,,,,,,4.0,
318467071,Residential land (with constru,0.0,,,,,,,,,,,,5.0,
318467071,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,1.0,
318467172,Agricultural land (cultivable),0.0,,,,,,,,,,,,2.0,
318467172,Agricultural land (non-cultiva,0.0,,,,,,,,,,,,3.0,
318467172,Residential land (without cons,0.0,,,,,,,,,,,,4.0,
318467172,Residential land (with constru,0.0,,,,,,,,,,,,5.0,
318467172,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,1.0,
319477273,Agricultural land (cultivable),0.0,,,,,,,,,,,,2.0,
319477273,Agricultural land (non-cultiva,0.0,,,,,,,,,,,,3.0,
319477273,Residential land (without cons,0.0,,,,,,,,,,,,4.0,
319477273,Residential land (with constru,0.0,,,,,,,,,,,,5.0,
319477273,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,1.0,
319477274,Agricultural land (cultivable),0.0,,,,,,,,,,,,2.0,
319477274,Agricultural land (non-cultiva,0.0,,,,,,,,,,,,3.0,
319477274,Residential land (without cons,0.0,,,,,,,,,,,,4.0,
319477274,Residential land (with constru,0.0,,,,,,,,,,,,5.0,
319477274,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,,
319477374,Agricultural land (cultivable),1.0,2.0,,,,,,,,,,,,
319477374,Agricultural land (non-cultiva,1.0,1.0,,,,,,,,,,,,
319477374,Residential land (without cons,0.0,,,,,,,,,,,,,
319477374,Residential land (with constru,0.0,,,,,,,,,,,,,
319477374,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,,
319487476,Agricultural land (cultivable),0.0,,,,,,,,,,,,,
319487476,Agricultural land (non-cultiva,0.0,,,,,,,,,,,,,
319487476,Residential land (without cons,0.0,,,,,,,,,,,,,
319487476,Residential land (with constru,0.0,,,,,,,,,,,,,
319487476,Land for animal sheds (e.g. da,0.0,,,,,,,,,,,,,
215395758,AGRICULTURAL LAND (CULTIVABLE),1.0,7.0,,,,,,,,,,,,
215395758,AGRICULTURAL LAND (NON-CULTIVA,1.0,12.0,,,,,,,,,,,,
215395758,RESIDENTIAL LAND (WITHOUT CONS,1.0,35.0,,,,,,,,,,,,
215395758,RESIDENTIAL LAND (WITH CONSTRU,1.0,7.0,,,,,,,,,,,,
215395758,LAND FOR ANIMAL SHEDS (E.G. DA,1.0,10.0,,,,,,,,,,,,
213324952,AGRICULTURAL LAND (CULTIVABLE),1.0,15.0,,,,,,,,,,,,
213324952,AGRICULTURAL LAND (NON-CULTIVA,1.0,10.0,,,,,,,,,,,,
213324952,RESIDENTIAL LAND (WITHOUT CONS,0.0,,,,,,,,,,,,,
213324952,RESIDENTIAL LAND (WITH CONSTRU,0.0,,,,,,,,,,,,,
213324952,LAND FOR ANIMAL SHEDS (E.G. DA,0.0,,,,,,,,,,,,,
102030405,AGRICULTURAL LAND (CULTIVABLE),1.0,12.0,,,,,,,,,,,,
102030405,AGRICULTURAL LAND (NON-CULTIVA,0.0,,,,,,,,,,,,,
102030405,RESIDENTIAL LAND (WITHOUT CONS,0.0,,,,,,,,,,,,,
102030405,RESIDENTIAL LAND (WITH CONSTRU,0.0,,,,,,,,,,,,,
102030405,LAND FOR ANIMAL SHEDS (E.G. DA,0.0,,,,,,,,,,,,,
105111819,AGRICULTURAL LAND (CULTIVABLE),1.0,1.0,,,,,,,,,,,,
105111819,AGRICULTURAL LAND (NON-CULTIVA,0.0,,,,,,,,,,,,,
105111819,RESIDENTIAL LAND (WITHOUT CONS,0.0,,,,,,,,,,,,,
105111819,RESIDENTIAL LAND (WITH CONSTRU,0.0,,,,,,,,,,,,,
105111819,LAND FOR ANIMAL SHEDS (E.G. DA,0.0,,,,,,,,,,,,,
105121920,AGRICULTURAL LAND (CULTIVABLE),0.0,,,,,,,,,,,,,
105121920,AGRICULTURAL LAND (NON-CULTIVA,0.0,,,,,,,,,,,,,
105121920,RESIDENTIAL LAND (WITHOUT CONS,1.0,2.0,,,,,,,,,,,,
105121920,RESIDENTIAL LAND (WITH CONSTRU,0.0,,,,,,,,,,,,,
105121920,LAND FOR ANIMAL SHEDS (E.G. DA,0.0,,,,,,,,,,,,,
107162526,AGRICULTURAL LAND (CULTIVABLE),0.0,,,,,,,,,,,,,
107162526,AGRICULTURAL LAND (NON-CULTIVA,1.0,12.0,,,,,,,,,,,,
107162526,RESIDENTIAL LAND (WITHOUT CONS,1.0,5.0,,,,,,,,,,,,
107162526,RESIDENTIAL LAND (WITH CONSTRU,1.0,3.0,,,,,,,,,,,,
107162526,LAND FOR ANIMAL SHEDS (E.G. DA,0.0,,,,,,,,,,,,,
104081415,AGRICULTURAL LAND (CULTIVABLE),1.0,6.0,,,,,,,,,,,,
104081415,AGRICULTURAL LAND (NON-CULTIVA,1.0,2.0,,,,,,,,,,,,
104081415,RESIDENTIAL LAND (WITHOUT CONS,1.0,5.0,,,,,,,,,,,,
104081415,RESIDENTIAL LAND (WITH CONSTRU,1.0,5.0,,,,,,,,,,,,
104081415,LAND FOR ANIMAL SHEDS (E.G. DA,0.0,,,,,,,,,,,,,
104091516,AGRICULTURAL LAND (CULTIVABLE),1.0,60.0,,,,,,,,,,,,
104091516,AGRICULTURAL LAND (NON-CULTIVA,0.0,,,,,,,,,,,,,
104091516,RESIDENTIAL LAND (WITHOUT CONS,0.0,,,,,,,,,,,,,
104091516,RESIDENTIAL LAND (WITH CONSTRU,0.0,,,,,,,,,,,,,
104091516,LAND FOR ANIMAL SHEDS (E.G. DA,0.0,,,,,,,,,,,,,
101010101,AGRICULTURAL LAND (CULTIVABLE),1.0,4.0,,,,,,,,,,,,
101010101,AGRICULTURAL LAND (NON-CULTIVA,0.0,,,,,,,,,,,,,
101010101,RESIDENTIAL LAND (WITHOUT CONS,0.0,,,,,,,,,,,,,
101010101,RESIDENTIAL LAND (WITH CONSTRU,1.0,1.0,,,,,,,,,,,,
101010101,LAND FOR ANIMAL SHEDS (E.G. DA,0.0,,,,,,,,,,,,,
217446566,AGRICULTURAL LAND (CULTIVABLE),1.0,3.0,,,,,,,,,,,,
217446566,AGRICULTURAL LAND (NON-CULTIVA,0.0,,,,,,,,,,,,,
217446566,RESIDENTIAL LAND (WITHOUT CONS,0.0,,,,,,,,,,,,,
217446566,RESIDENTIAL LAND (WITH CONSTRU,0.0,,,,,,,,,,,,,
217446566,LAND FOR ANIMAL SHEDS (E.G. DA,0.0,,,,,,,,,,,,,
318466970,AGRICULTURAL LAND (CULTIVABLE),1.0,2.0,,,,,,,,,,,,
318466970,AGRICULTURAL LAND (NON-CULTIVA,0.0,,,,,,,,,,,,,
318466970,RESIDENTIAL LAND (WITHOUT CONS,0.0,,,,,,,,,,,,,
318466970,RESIDENTIAL LAND (WITH CONSTRU,0.0,,,,,,,,,,,,,
318466970,LAND FOR ANIMAL SHEDS (E.G. DA,0.0,,,,,,,,,,,,,
318467172,AGRICULTURAL LAND (CULTIVABLE),0.0,,,,,,,,,,,,,
318467172,AGRICULTURAL LAND (NON-CULTIVA,0.0,,,,,,,,,,,,,
318467172,RESIDENTIAL LAND (WITHOUT CONS,0.0,,,,,,,,,,,,,
318467172,RESIDENTIAL LAND (WITH CONSTRU,0.0,,,,,,,,,,,,,
318467172,LAND FOR ANIMAL SHEDS (E.G. DA,0.0,,,,,,,,,,,,,
217456768,AGRICULTURAL LAND (CULTIVABLE),0.0,,,,,,,,,,,,,
217456768,AGRICULTURAL LAND (NON-CULTIVA,0.0,,,,,,,,,,,,,
217456768,RESIDENTIAL LAND (WITHOUT CONS,0.0,,,,,,,,,,,,,
217456768,RESIDENTIAL LAND (WITH CONSTRU,0.0,,,,,,,,,,,,,
217456768,LAND FOR ANIMAL SHEDS (E.G. DA,0.0,,,,,,,,,,,,,
112314748,AGRICULTURAL LAND (CULTIVABLE),1.0,4.0,,,,,,,,,,,,
112314748,AGRICULTURAL LAND (NON-CULTIVA,0.0,,,,,,,,,,,,,
112314748,RESIDENTIAL LAND (WITHOUT CONS,1.0,1.0,,,,,,,,,,,,
112314748,RESIDENTIAL LAND (WITH CONSTRU,1.0,2.0,,,,,,,,,,,,
112314748,LAND FOR ANIMAL SHEDS (E.G. DA,0.0,,,,,,,,,,,,,
213324950,AGRICULTURAL LAND (CULTIVABLE),1.0,10.0,,,,,,,,,,,,
213324950,AGRICULTURAL LAND (NON-CULTIVA,1.0,6.0,,,,,,,,,,,,
213324950,RESIDENTIAL LAND (WITHOUT CONS,0.0,,,,,,,,,,,,,
213324950,RESIDENTIAL LAND (WITH CONSTRU,0.0,,,,,,,,,,,,,
213324950,LAND FOR ANIMAL SHEDS (E.G. DA,0.0,,,,,,,,,,,,,
213324849,AGRICULTURAL LAND (CULTIVABLE),0.0,,,,,,,,,,,,,
213324849,AGRICULTURAL LAND (NON-CULTIVA,0.0,,,,,,,,,,,,,
213324849,RESIDENTIAL LAND (WITHOUT CONS,0.0,,,,,,,,,,,,,
213324849,RESIDENTIAL LAND (WITH CONSTRU,0.0,,,,,,,,,,,,,
213324849,LAND FOR ANIMAL SHEDS (E.G. DA,0.0,,,,,,,,,,,,,
112304546,AGRICULTURAL LAND (CULTIVABLE),0.0,,,,,,,,,,,,,
112304546,AGRICULTURAL LAND (NON-CULTIVA,0.0,,,,,,,,,,,,,
112304546,RESIDENTIAL LAND (WITHOUT CONS,1.0,2.0,,,,,,,,,,,,
112304546,RESIDENTIAL LAND (WITH CONSTRU,0.0,,,,,,,,,,,,,
112304546,LAND FOR ANIMAL SHEDS (E.G. DA,0.0,,,,,,,,,,,,,
217446465,AGRICULTURAL LAND (CULTIVABLE),0.0,,,,,,,,,,,,,
217446465,AGRICULTURAL LAND (NON-CULTIVA,0.0,,,,,,,,,,,,,
217446465,RESIDENTIAL LAND (WITHOUT CONS,0.0,,,,,,,,,,,,,
217446465,RESIDENTIAL LAND (WITH CONSTRU,0.0,,,,,,,,,,,,,
217446465,LAND FOR ANIMAL SHEDS (E.G. DA,0.0,,,,,,,,,,,,,
214345253,AGRICULTURAL LAND (CULTIVABLE),1.0,6.0,,,,,,,,,,,,
214345253,AGRICULTURAL LAND (NON-CULTIVA,0.0,,,,,,,,,,,,,
214345253,RESIDENTIAL LAND (WITHOUT CONS,0.0,,,,,,,,,,,,,
214345253,RESIDENTIAL LAND (WITH CONSTRU,0.0,,,,,,,,,,,,,
214345253,LAND FOR ANIMAL SHEDS (E.G. DA,1.0,100.0,,,,,,,,,,,,
215395859,AGRICULTURAL LAND (CULTIVABLE),1.0,8.0,,,,,,,,,,,,
215395859,AGRICULTURAL LAND (NON-CULTIVA,1.0,6.0,,,,,,,,,,,,
215395859,RESIDENTIAL LAND (WITHOUT CONS,1.0,5.0,,,,,,,,,,,,
215395859,RESIDENTIAL LAND (WITH CONSTRU,1.0,2.0,,,,,,,,,,,,
215395859,LAND FOR ANIMAL SHEDS (E.G. DA,0.0,,,,,,,,,,,,,
215405960,AGRICULTURAL LAND (CULTIVABLE),0.0,,,,,,,,,,,,,
215405960,AGRICULTURAL LAND (NON-CULTIVA,0.0,,,,,,,,,,,,,
215405960,RESIDENTIAL LAND (WITHOUT CONS,0.0,,,,,,,,,,,,,
215405960,RESIDENTIAL LAND (WITH CONSTRU,0.0,,,,,,,,,,,,,
215405960,LAND FOR ANIMAL SHEDS (E.G. DA,0.0,,,,,,,,,,,,,
318466869,AGRICULTURAL LAND (CULTIVABLE),1.0,4.0,,,,,,,,,,,,
318466869,AGRICULTURAL LAND (NON-CULTIVA,0.0,,,,,,,,,,,,,
318466869,RESIDENTIAL LAND (WITHOUT CONS,0.0,,,,,,,,,,,,,
318466869,RESIDENTIAL LAND (WITH CONSTRU,0.0,,,,,,,,,,,,,
318466869,LAND FOR ANIMAL SHEDS (E.G. DA,0.0,,,,,,,,,,,,,
214365455,AGRICULTURAL LAND (CULTIVABLE),0.0,,,,,,,,,,,,,
