CID,HF_ID,HF_ANC,HF_Dia,HF_DoBabies,HF_EOC,HF_FPS,HF_Imune,HF_MI,HF_MS,HF_MT,HF_PNC,HF_Status,HF_SupA_Med,HF_SupA_MedEqp,HF_SupA_MedPers,HF_TMInj,HF_Type
108213132.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Basic Health Unit, BASIC HEALTH UNIT (SMALLER)"
108213132.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Rural Health Center, RURAL HEALTH CENTER (LARGE)"
108213132.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,"Clinic, MATERNAL AND CHILD HEALTH CENTER"
108213132.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Dispensary/pharmacy, PUBLIC HOSPITAL"
108213132.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Private Medical Practitioner, PUBLIC DISPENSARY"
108213132.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Hospital, PRIVATE MEDICAL PRACTITIONER"
108213132.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Blood Bank, PRIVATE CLINIC"
108213132.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,PRIVATE HOSPITAL
109223233.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Basic Health Unit, BASIC HEALTH UNIT (SMALLER)"
109223233.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Rural Health Center, RURAL HEALTH CENTER (LARGE)"
109223233.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Clinic, MATERNAL AND CHILD HEALTH CENTER"
109223233.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Dispensary/pharmacy, PUBLIC HOSPITAL"
109223233.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Private Medical Practitioner, PUBLIC DISPENSARY"
109223233.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Hospital, PRIVATE MEDICAL PRACTITIONER"
109223233.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Blood Bank, PRIVATE CLINIC"
109223233.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,PRIVATE HOSPITAL
109223334.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Basic Health Unit, BASIC HEALTH UNIT (SMALLER)"
109223334.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Rural Health Center, RURAL HEALTH CENTER (LARGE)"
109223334.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Clinic, MATERNAL AND CHILD HEALTH CENTER"
109223334.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Dispensary/pharmacy, PUBLIC HOSPITAL"
109223334.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Private Medical Practitioner, PUBLIC DISPENSARY"
109223334.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Hospital, PRIVATE MEDICAL PRACTITIONER"
109223334.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Blood Bank, PRIVATE CLINIC"
109223334.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,PRIVATE HOSPITAL
109233435.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Basic Health Unit, BASIC HEALTH UNIT (SMALLER)"
109233435.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Rural Health Center, RURAL HEALTH CENTER (LARGE)"
109233435.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Clinic, MATERNAL AND CHILD HEALTH CENTER"
109233435.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Dispensary/pharmacy, PUBLIC HOSPITAL"
109233435.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Private Medical Practitioner, PUBLIC DISPENSARY"
109233435.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Hospital, PRIVATE MEDICAL PRACTITIONER"
109233435.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Blood Bank, PRIVATE CLINIC"
109233435.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,PRIVATE HOSPITAL
109233435.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,ATAE DOCTOR
109233536.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Basic Health Unit, BASIC HEALTH UNIT (SMALLER)"
109233536.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Rural Health Center, RURAL HEALTH CENTER (LARGE)"
109233536.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Clinic, MATERNAL AND CHILD HEALTH CENTER"
109233536.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Dispensary/pharmacy, PUBLIC HOSPITAL"
109233536.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Private Medical Practitioner, PUBLIC DISPENSARY"
109233536.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Hospital, PRIVATE MEDICAL PRACTITIONER"
109233536.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Blood Bank, PRIVATE CLINIC"
109233536.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,PRIVATE HOSPITAL
110243637.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Basic Health Unit, BASIC HEALTH UNIT (SMALLER)"
110243637.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Rural Health Center, RURAL HEALTH CENTER (LARGE)"
110243637.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Clinic, MATERNAL AND CHILD HEALTH CENTER"
110243637.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Dispensary/pharmacy, PUBLIC HOSPITAL"
110243637.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Private Medical Practitioner, PUBLIC DISPENSARY"
110243637.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Hospital, PRIVATE MEDICAL PRACTITIONER"
110243637.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,"Blood Bank, PRIVATE CLINIC"
110243637.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,PRIVATE HOSPITAL
110243738.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,"Basic Health Unit, BASIC HEALTH UNIT (SMALLER)"
110243738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Rural Health Center, RURAL HEALTH CENTER (LARGE)"
110243738.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Clinic, MATERNAL AND CHILD HEALTH CENTER"
110243738.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Dispensary/pharmacy, PUBLIC HOSPITAL"
110243738.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Private Medical Practitioner, PUBLIC DISPENSARY"
110243738.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Hospital, PRIVATE MEDICAL PRACTITIONER"
110243738.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Blood Bank, PRIVATE CLINIC"
110243738.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,PRIVATE HOSPITAL
110243839.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Basic Health Unit, BASIC HEALTH UNIT (SMALLER)"
110243839.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Rural Health Center, RURAL HEALTH CENTER (LARGE)"
110243839.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Clinic, MATERNAL AND CHILD HEALTH CENTER"
110243839.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,"Dispensary/pharmacy, PUBLIC HOSPITAL"
110243839.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,"Private Medical Practitioner, PUBLIC DISPENSARY"
110243839.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Hospital, PRIVATE MEDICAL PRACTITIONER"
110243839.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Blood Bank, PRIVATE CLINIC"
110243839.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,PRIVATE HOSPITAL
110243839.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,ATAE DOCTOR
110253940.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Basic Health Unit, BASIC HEALTH UNIT (SMALLER)"
110253940.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,"Rural Health Center, RURAL HEALTH CENTER (LARGE)"
110253940.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,"Clinic, MATERNAL AND CHILD HEALTH CENTER"
110253940.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Dispensary/pharmacy, PUBLIC HOSPITAL"
110253940.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Private Medical Practitioner, PUBLIC DISPENSARY"
110253940.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Hospital, PRIVATE MEDICAL PRACTITIONER"
110253940.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,"Blood Bank, PRIVATE CLINIC"
110253940.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,PRIVATE HOSPITAL
110253940.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,HAKEEM
111264041.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,"Basic Health Unit, BASIC HEALTH UNIT (SMALLER)"
111264041.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,"Rural Health Center, RURAL HEALTH CENTER (LARGE)"
111264041.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,"Clinic, MATERNAL AND CHILD HEALTH CENTER"
111264041.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,"Dispensary/pharmacy, PUBLIC HOSPITAL"
111264041.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,"Private Medical Practitioner, PUBLIC DISPENSARY"
111264041.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,"Hospital, PRIVATE MEDICAL PRACTITIONER"
111264041.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,"Blood Bank, PRIVATE CLINIC"
111264041.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,PRIVATE HOSPITAL
111274142.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,"Basic Health Unit, BASIC HEALTH UNIT (SMALLER)"
111274142.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Rural Health Center, RURAL HEALTH CENTER (LARGE)"
111274142.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,"Clinic, MATERNAL AND CHILD HEALTH CENTER"
111274142.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Dispensary/pharmacy, PUBLIC HOSPITAL"
111274142.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Private Medical Practitioner, PUBLIC DISPENSARY"
111274142.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Hospital, PRIVATE MEDICAL PRACTITIONER"
111274142.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,"Blood Bank, PRIVATE CLINIC"
111274142.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,PRIVATE HOSPITAL
111274243.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,"Basic Health Unit, BASIC HEALTH UNIT (SMALLER)"
111274243.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Rural Health Center, RURAL HEALTH CENTER (LARGE)"
111274243.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,"Clinic, MATERNAL AND CHILD HEALTH CENTER"
111274243.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Dispensary/pharmacy, PUBLIC HOSPITAL"
111274243.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,"Private Medical Practitioner, PUBLIC DISPENSARY"
111274243.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,"Hospital, PRIVATE MEDICAL PRACTITIONER"
111274243.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,"Blood Bank, PRIVATE CLINIC"
111274243.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,PRIVATE HOSPITAL
111284344.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,"Basic Health Unit, BASIC HEALTH UNIT (SMALLER)"
111284344.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,"Rural Health Center, RURAL HEALTH CENTER (LARGE)"
111284344.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Clinic, MATERNAL AND CHILD HEALTH CENTER"
111284344.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Dispensary/pharmacy, PUBLIC HOSPITAL"
111284344.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Private Medical Practitioner, PUBLIC DISPENSARY"
111284344.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,"Hospital, PRIVATE MEDICAL PRACTITIONER"
111284344.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,"Blood Bank, PRIVATE CLINIC"
111284344.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,PRIVATE HOSPITAL
112294445.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,"Basic Health Unit, BASIC HEALTH UNIT (SMALLER)"
112294445.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Rural Health Center, RURAL HEALTH CENTER (LARGE)"
112294445.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,"Clinic, MATERNAL AND CHILD HEALTH CENTER"
112294445.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Dispensary/pharmacy, PUBLIC HOSPITAL"
112294445.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Private Medical Practitioner, PUBLIC DISPENSARY"
112294445.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Hospital, PRIVATE MEDICAL PRACTITIONER"
112294445.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Blood Bank, PRIVATE CLINIC"
112294445.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,PRIVATE HOSPITAL
112304546.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,"Basic Health Unit, BASIC HEALTH UNIT (SMALLER)"
112304546.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Rural Health Center, RURAL HEALTH CENTER (LARGE)"
112304546.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Clinic, MATERNAL AND CHILD HEALTH CENTER"
112304546.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Dispensary/pharmacy, PUBLIC HOSPITAL"
112304546.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Private Medical Practitioner, PUBLIC DISPENSARY"
112304546.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Hospital, PRIVATE MEDICAL PRACTITIONER"
112304546.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Blood Bank, PRIVATE CLINIC"
112304546.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,PRIVATE HOSPITAL
112304647.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Basic Health Unit, BASIC HEALTH UNIT (SMALLER)"
112304647.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Rural Health Center, RURAL HEALTH CENTER (LARGE)"
